,Match_Date,Team,Player,DOB,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG_Expected,npxG_Expected,xAG_Expected,SCA_SCA,GCA_SCA,Cmp_Passes,Att_Passes,Cmp_percent_Passes,Prog_Passes,Succ_Dribbles,Att_Dribbles,Fls,Fld,Off,Crs,TklW,OG,PKwon,PKcon,Club
5242,8/29/2022,Valencia,Yunus Musah,2002-03-06,"DM,CM",90,0,0,0,0,0,0,0,0,55,3,1,1,0,0,0,2,0,38,45,84.4,5,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
5243,8/29/2022,Valencia,Toni Lato,1997-02-19,LB,80,0,0,0,0,1,0,0,0,79,0,0,1,0,0,0.2,4,0,67,75,89.3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5244,8/29/2022,Valencia,Diego Noguerol,2002-01-30,"FW,LB",10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5245,8/29/2022,Valencia,Mouctar Diakhaby,1996-04-16,CB,90,0,0,0,0,0,0,0,0,78,0,1,2,0,0,0,0,0,69,74,93.2,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5246,8/29/2022,Valencia,Eray Cömert,1997-07-19,CB,90,0,0,0,0,1,0,1,0,84,1,2,1,0,0,0,1,0,70,75,93.3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5247,8/29/2022,Valencia,Thierry Correia,1998-09-23,RB,68,0,0,0,0,1,0,1,0,66,0,1,1,0,0,0,2,0,45,59,76.3,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
5248,8/29/2022,Valencia,Dimitri Foulquier,1992-10-22,"RB,CB",22,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,1,0,23,26,88.5,5,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
5249,8/29/2022,Valencia,Giorgi Mamardashvili,1999-11-05,GK,90,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,37,41,90.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5250,8/29/2022,Atlético Madrid,João Félix,1999-01-28,FW,82,0,0,0,0,2,1,1,0,28,0,0,0,0.2,0.2,0.3,1,0,15,21,71.4,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
5251,8/29/2022,Atlético Madrid,Matheus Cunha,1999-02-28,FW,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5252,8/29/2022,Atlético Madrid,Álvaro Morata,1991-12-25,FW,82,0,0,0,0,5,2,0,0,28,1,0,2,0.8,0.8,0,2,0,10,19,52.6,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
5253,8/29/2022,Atlético Madrid,Ángel Correa,1994-09-24,FW,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
5254,8/29/2022,Atlético Madrid,Koke,1991-05-28,CM,90,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,2,0,21,27,77.8,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5255,8/29/2022,Atlético Madrid,Geoffrey Kondogbia,1992-08-11,CM,63,0,0,0,0,1,0,0,0,18,2,0,0,0.1,0.1,0.3,2,0,12,14,85.7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5256,8/29/2022,Atlético Madrid,Antoine Griezmann,1990-10-19,CM,27,1,0,0,0,3,2,0,0,9,0,0,0,0.2,0.2,0,2,0,2,2,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5257,8/29/2022,Atlético Madrid,Rodrigo De Paul,1994-02-23,CM,63,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0.1,3,0,12,22,54.5,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5258,8/29/2022,Atlético Madrid,Thomas Lemar,1995-02-02,CM,27,0,1,0,0,0,0,0,0,12,1,1,0,0,0,0.4,4,2,9,10,90,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
5259,8/29/2022,Atlético Madrid,Saúl Ñíguez,1994-02-20,LB,45,0,0,0,0,0,0,1,0,21,2,1,1,0,0,0,0,0,8,12,66.7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5260,8/29/2022,Atlético Madrid,Yannick Carrasco,1992-09-17,LB,45,0,0,0,0,2,2,0,0,18,2,0,0,0.3,0.3,0.1,1,0,8,10,80,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5261,8/29/2022,Atlético Madrid,Reinildo Mandava,1993-06-22,CB,90,0,0,0,0,0,0,1,0,48,2,1,3,0,0,0,0,0,24,37,64.9,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
5262,8/29/2022,Atlético Madrid,Axel Witsel,1988-06-05,CB,90,0,0,0,0,0,0,0,0,30,1,1,1,0,0,0,0,0,20,20,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5263,8/29/2022,Atlético Madrid,José María Giménez,1994-06-20,CB,90,0,0,0,0,0,0,0,0,44,2,3,3,0,0,0,0,0,26,30,86.7,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5264,8/29/2022,Atlético Madrid,Marcos Llorente,1994-07-10,RB,90,0,0,0,0,0,0,0,0,43,4,1,1,0,0,0.3,2,0,24,30,80,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5265,8/29/2022,Atlético Madrid,Jan Oblak,1992-05-25,GK,90,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,12,28,42.9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5266,9/2/2022,Celta Vigo,Iago Aspas,1987-07-09,FW,90,2,0,0,0,2,2,0,0,31,0,0,0,0.1,0.1,0.1,2,0,20,27,74.1,5,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
5267,9/2/2022,Celta Vigo,Carles Pérez,1997-08-08,FW,45,0,0,0,0,1,0,0,0,14,2,0,0,0,0,0,0,0,10,10,100,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
5268,9/2/2022,Celta Vigo,Jørgen Strand Larsen,1999-07-19,FW,45,0,1,0,0,1,0,1,0,15,0,0,1,0.2,0.2,0.3,1,1,8,11,72.7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5269,9/2/2022,Celta Vigo,Óscar Rodríguez Arnaiz,1998-04-29,LM,66,1,0,0,0,2,2,0,0,43,0,1,1,0.3,0.3,0,2,0,26,35,74.3,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
5270,9/2/2022,Celta Vigo,Augusto Solari,1991-05-14,"LM,RM",24,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,1,1,13,14,92.9,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5271,9/2/2022,Celta Vigo,Fran Beltrán,1998-07-13,"CM,DM",82,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,1,0,63,67,94,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
5272,9/2/2022,Celta Vigo,Luca de la Torre,1998-02-16,CM,8,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,5,6,83.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5273,9/2/2022,Celta Vigo,Franco Cervi,1994-02-23,"RM,LM",90,0,1,0,0,1,1,0,0,54,4,1,2,0,0,0,1,1,31,38,81.6,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
5274,9/2/2022,Celta Vigo,Renato Tapia,1995-06-29,DM,45,0,0,0,0,0,0,0,0,36,0,1,1,0,0,0,0,0,29,31,93.5,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
5275,9/2/2022,Celta Vigo,Gabriel Veiga,2002-02-23,"CM,DM",45,0,1,0,0,1,0,0,0,32,1,0,0,0,0,0.1,3,2,24,26,92.3,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
5276,9/2/2022,Celta Vigo,Javi Galán,1994-02-12,LB,90,0,0,0,0,0,0,0,0,70,4,0,1,0,0,0.2,2,0,44,59,74.6,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
5277,9/2/2022,Celta Vigo,Unai Núñez,1996-07-05,CB,90,0,0,0,0,1,0,0,0,80,2,3,0,0,0,0,3,0,64,74,86.5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
5278,9/2/2022,Celta Vigo,Joseph Aidoo,1994-11-02,CB,90,0,0,0,0,0,0,0,0,80,1,1,3,0,0,0,0,0,58,74,78.4,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5279,9/2/2022,Celta Vigo,Hugo Mallo,1991-04-19,RB,82,0,0,0,0,0,0,0,0,56,2,0,1,0,0,0,1,0,44,51,86.3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5280,9/2/2022,Celta Vigo,Óscar Mingueza,1999-01-27,RB,8,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,3,4,75,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5281,9/2/2022,Celta Vigo,Agustín Marchesín,1987-10-06,GK,90,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,32,44,72.7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5282,9/2/2022,Cádiz,Anthony Lozano,1992-12-23,FW,62,0,0,0,0,3,0,1,0,21,0,0,1,0.1,0.1,0,1,0,7,11,63.6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5283,9/2/2022,Cádiz,Lucas Pérez,1987-09-27,FW,28,0,0,0,0,1,0,0,0,9,0,0,0,0.1,0.1,0,0,0,7,9,77.8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5284,9/2/2022,Cádiz,Brian Ocampo,1999-04-23,LM,73,0,0,0,0,0,0,0,0,29,1,0,1,0,0,0.1,2,0,15,20,75,0,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
5285,9/2/2022,Cádiz,Álex Fernández,1991-12-05,CM,17,0,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,16,18,88.9,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5286,9/2/2022,Cádiz,Blanco,2000-06-17,CM,73,0,0,0,0,0,0,0,0,39,2,1,2,0,0,0,2,0,26,29,89.7,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5287,9/2/2022,Cádiz,Álvaro Giménez,1991-02-10,FW,17,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,2,100,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
5288,9/2/2022,Cádiz,Tomás Alarcón,1998-06-13,CM,90,0,0,0,0,1,0,0,0,46,2,1,0,0,0,0,1,0,31,40,77.5,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5289,9/2/2022,Cádiz,Iván Alejo,1994-07-28,RM,62,0,0,0,0,1,0,0,0,28,5,0,0,0,0,0.1,3,0,12,18,66.7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5290,9/2/2022,Cádiz,Rubén Sobrino,1992-03-07,RM,28,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0.1,1,0,9,10,90,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
5291,9/2/2022,Cádiz,Fede San Emeterio,1996-10-03,DM,62,0,0,0,0,0,0,0,0,39,1,0,0,0,0,0,1,0,29,37,78.4,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5292,9/2/2022,Cádiz,Theo Bongonda,1995-02-14,"LM,DM",28,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,10,10,100,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
5293,9/2/2022,Cádiz,Alfonso Espino,1991-05-18,LB,90,0,0,0,0,0,0,0,0,58,4,2,0,0,0,0,0,0,37,52,71.2,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
5294,9/2/2022,Cádiz,Víctor Chust,1999-09-11,CB,90,0,0,0,0,0,0,0,0,47,0,1,0,0,0,0,0,0,37,44,84.1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5295,9/2/2022,Cádiz,Luis Hernández,1988-12-02,CB,90,0,0,0,0,1,0,0,0,62,2,0,1,0,0,0,1,0,45,53,84.9,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5296,9/2/2022,Cádiz,Joseba Zaldúa,1992-04-22,RB,90,0,0,0,0,0,0,1,0,61,1,2,0,0,0,0,1,0,38,50,76,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
5297,9/2/2022,Cádiz,Jeremías Ledesma,1992-08-03,GK,90,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,6,17,35.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5298,9/3/2022,Mallorca,Vedat Muriqi,1993-12-20,FW,90,0,0,0,0,2,0,1,0,30,0,0,0,0.2,0.2,0.1,3,0,17,23,73.9,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
5299,9/3/2022,Mallorca,Lee Kangin,2000-08-12,FW,90,0,1,0,0,3,1,0,0,52,2,0,1,0.1,0.1,0.4,7,1,33,44,75,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
5300,9/3/2022,Mallorca,Dani Rodríguez,1988-03-17,CM,72,0,0,0,0,0,0,0,0,34,0,0,1,0,0,0,4,0,25,28,89.3,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
5301,9/3/2022,Mallorca,Abdón Prats,1992-03-19,CM,18,0,0,0,0,2,1,0,0,6,0,0,0,0.1,0.1,0,0,0,3,4,75,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5302,9/3/2022,Mallorca,Rodrigo Battaglia,1991-05-28,CM,89,0,0,0,0,0,0,1,0,56,2,1,0,0,0,0,0,0,45,49,91.8,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
5303,9/3/2022,Mallorca,Iñigo Ruiz de Galarreta,1993-07-16,CM,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,6,6,100,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5304,9/3/2022,Mallorca,Antonio Sánchez,1996-05-07,CM,59,0,0,0,0,1,0,1,0,27,1,2,0,0,0,0,1,0,18,20,90,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5305,9/3/2022,Mallorca,Clément Grenier,1990-05-21,CM,31,0,0,0,0,1,1,0,0,19,1,0,1,0.2,0.2,0,1,0,11,13,84.6,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5306,9/3/2022,Mallorca,Jaume Costa,1987-10-09,LB,90,0,0,0,0,0,0,0,0,55,2,0,0,0,0,0.1,2,1,42,52,80.8,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
5307,9/3/2022,Mallorca,Copete,1998-11-22,CB,90,0,0,0,0,0,0,1,0,54,3,3,0,0,0,0,0,0,37,45,82.2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
5308,9/3/2022,Mallorca,Antonio Raillo,1990-11-20,CB,90,1,0,0,0,1,1,0,0,64,2,0,1,0,0,0,1,0,45,52,86.5,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5309,9/3/2022,Mallorca,Martin Valjent,1995-03-27,CB,90,0,0,0,0,0,0,0,0,46,3,0,0,0,0,0,0,0,39,42,92.9,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5310,9/3/2022,Mallorca,Pablo Maffeo,1997-05-26,RB,90,0,0,0,0,0,0,0,0,45,1,1,0,0,0,0,0,0,29,40,72.5,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
5311,9/3/2022,Mallorca,Predrag Rajković,1995-01-04,GK,90,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,18,29,62.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5312,9/3/2022,Girona,Valentín Castellanos,1997-11-08,FW,77,0,0,0,0,1,1,1,0,21,0,0,1,0,0,0,2,0,5,11,45.5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
5313,9/3/2022,Girona,Manu Vallejo,1996-08-03,FW,13,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,2,1,9,10,90,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
5314,9/3/2022,Girona,Rodrigo Riquelme,1999-11-05,"LW,RW",78,0,0,0,0,5,1,0,0,31,1,0,0,0.3,0.3,0,0,0,12,17,70.6,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
5315,9/3/2022,Girona,Samuel Sáiz,1990-06-20,RW,12,1,0,1,1,0,0,0,0,17,0,0,0,0.8,0,0.1,1,0,9,14,64.3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5316,9/3/2022,Girona,Reinier,2001-06-11,RW,64,0,0,0,0,0,0,0,0,22,1,0,2,0,0,0,1,0,13,14,92.9,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
5317,9/3/2022,Girona,Toni Villa,1994-05-20,LW,26,0,0,0,0,1,1,0,0,16,0,0,0,0,0,0,2,0,10,12,83.3,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
5318,9/3/2022,Girona,Miguel Gutiérrez,2001-06-24,LM,89,0,0,0,0,0,0,0,0,47,0,0,1,0,0,0,1,1,39,44,88.6,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
5319,9/3/2022,Girona,Bernardo Espinosa,1989-05-26,LM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5320,9/3/2022,Girona,Aleix García,1997-04-28,CM,90,0,0,0,0,1,0,0,0,50,3,3,0,0,0,0,3,0,36,42,85.7,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
5321,9/3/2022,Girona,Oriol Romeu,1990-10-23,CM,90,0,0,0,0,0,0,1,0,40,0,1,2,0,0,0,0,0,27,33,81.8,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
5322,9/3/2022,Girona,Arnau Martinez,2002-12-20,RM,90,0,0,0,0,1,0,0,0,44,2,0,1,0.1,0.1,0,2,0,28,37,75.7,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
5323,9/3/2022,Girona,Juanpe,1991-01-02,CB,90,0,0,0,0,0,0,0,0,66,2,0,0,0,0,0,1,0,54,61,88.5,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5324,9/3/2022,Girona,David López,1988-11-22,CB,89,0,0,0,0,0,0,0,0,53,0,3,2,0,0,0,1,0,41,46,89.1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5325,9/3/2022,Girona,Javi,1998-01-04,CB,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5326,9/3/2022,Girona,Santiago Bueno,1998-01-21,CB,90,0,0,0,0,0,0,0,0,55,1,1,0,0,0,0,1,0,41,50,82,5,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
5327,9/3/2022,Girona,Juan Carlos,1987-06-17,GK,90,0,0,0,0,0,0,0,0,37,0,1,0,0,0,0,0,0,28,34,82.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5328,9/3/2022,Real Madrid,Karim Benzema,1987-04-14,FW,90,0,0,0,0,4,0,0,0,58,0,0,0,1,1,0.2,8,0,46,51,90.2,6,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
5329,9/3/2022,Real Madrid,Vinicius Júnior,2000-05-25,LW,90,1,0,0,0,4,1,0,0,65,3,0,0,0.7,0.7,0.1,4,0,36,46,78.3,4,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
5330,9/3/2022,Real Madrid,Rodrygo,2000-05-22,RW,79,1,0,0,0,3,1,0,0,31,2,0,0,0.5,0.5,0.4,6,0,13,19,68.4,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
5331,9/3/2022,Real Madrid,Dani Ceballos,1996-07-17,RM,11,0,0,0,0,0,0,0,0,15,1,1,0,0,0,0,1,0,13,13,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5332,9/3/2022,Real Madrid,Eduardo Camavinga,2002-01-22,LM,62,0,0,0,0,0,0,0,0,49,1,0,3,0,0,0.1,5,0,36,38,94.7,9,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
5333,9/3/2022,Real Madrid,Federico Valverde,1998-06-15,"RM,RW",28,0,1,0,0,1,0,0,0,28,0,1,0,0,0,0.4,1,1,24,26,92.3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5334,9/3/2022,Real Madrid,Aurélien Tchouaméni,1999-06-28,CM,90,0,0,0,0,2,1,0,0,83,7,3,3,0.1,0.1,0,3,0,58,66,87.9,7,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
5335,9/3/2022,Real Madrid,Luka Modrić,1984-09-24,"RM,LM",79,0,0,0,0,3,1,0,0,67,2,1,0,0.2,0.2,0.3,6,1,53,62,85.5,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
5336,9/3/2022,Real Madrid,Toni Kroos,1989-05-15,LM,11,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0.1,3,0,15,18,83.3,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5337,9/3/2022,Real Madrid,Ferland Mendy,1995-03-20,LB,90,0,0,0,0,0,0,0,0,53,3,3,0,0,0,0,3,0,47,47,100,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
5338,9/3/2022,Real Madrid,David Alaba,1992-04-21,CB,90,0,1,0,0,4,0,0,0,43,0,0,0,0.3,0.3,0.3,1,1,35,38,92.1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5339,9/3/2022,Real Madrid,Éder Militão,1997-06-10,CB,90,0,0,0,0,1,0,0,0,48,2,2,3,0,0,0,0,0,32,39,82.1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5340,9/3/2022,Real Madrid,Dani Carvajal,1991-05-29,RB,89,0,0,0,0,0,0,0,0,36,3,1,0,0,0,0,3,1,25,29,86.2,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5341,9/3/2022,Real Madrid,Antonio Rüdiger,1992-09-07,RB,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,75,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5342,9/3/2022,Real Madrid,Thibaut Courtois,1992-01-24,GK,90,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,33,36,91.7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5343,9/3/2022,Real Betis,Borja Iglesias,1992-06-09,FW,90,0,1,0,0,2,0,0,0,36,2,0,0,0.2,0.2,0.1,2,1,16,23,69.6,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
5344,9/3/2022,Real Betis,Juanmi,1993-02-10,LW,70,0,0,0,0,1,1,0,0,26,0,1,1,0.1,0.1,0,1,0,18,21,85.7,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
5345,9/3/2022,Real Betis,Joaquín,1981-06-17,"LM,LW",20,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,11,13,84.6,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5346,9/3/2022,Real Betis,Sergio Canales,1990-08-09,"AM,CM,RW",90,1,0,0,0,1,1,0,0,90,4,0,0,0.1,0.1,0.2,6,0,67,82,81.7,7,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
5347,9/3/2022,Real Betis,Nabil Fekir,1993-06-08,AM,10,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,5,5,100,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5348,9/3/2022,Real Betis,Luiz Henrique,2000-05-08,"RW,RM,AM",80,0,0,0,0,1,0,0,0,31,5,0,0,0,0,0,0,0,17,20,85,2,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
5349,9/3/2022,Real Betis,Andrés Guardado,1985-11-01,DM,69,0,0,0,0,0,0,0,0,49,2,1,0,0,0,0.1,0,0,39,42,92.9,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
5350,9/3/2022,Real Betis,Willian José,1991-02-20,"FW,DM",21,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,14,15,93.3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5351,9/3/2022,Real Betis,Guido Rodríguez,1993-11-26,"DM,CM",90,0,0,0,0,2,1,0,0,86,5,0,1,0.1,0.1,0,0,0,64,71,90.1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
5352,9/3/2022,Real Betis,Álex Moreno,1993-03-20,LB,90,0,0,0,0,1,1,0,0,65,0,1,0,0.1,0.1,0,1,1,49,55,89.1,7,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
5353,9/3/2022,Real Betis,Édgar González,1996-11-03,CB,90,0,0,0,0,0,0,1,0,61,2,0,3,0,0,0,0,0,48,52,92.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5354,9/3/2022,Real Betis,Luiz Felipe,1996-10-14,CB,90,0,0,0,0,0,0,0,0,61,5,2,2,0,0,0,1,0,42,48,87.5,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5355,9/3/2022,Real Betis,Youssouf Sabaly,1992-09-11,RB,70,0,0,0,0,0,0,0,0,61,2,2,1,0,0,0,2,0,44,50,88,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
5356,9/3/2022,Real Betis,Aitor Ruibal,1995-10-15,RB,20,0,0,0,0,0,0,0,0,18,1,1,0,0,0,0,0,0,13,14,92.9,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
5357,9/3/2022,Real Betis,Rui Silva,1993-07-21,GK,90,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,30,37,81.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5358,9/3/2022,Real Sociedad,Alexander Sørloth,1995-03-15,FW,45,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,3,11,27.3,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
5359,9/3/2022,Real Sociedad,Umar Sadiq,1996-07-10,FW,45,1,0,0,0,1,1,0,0,15,1,0,0,0.5,0.5,0,1,0,8,8,100,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
5360,9/3/2022,Real Sociedad,Mohamed Ali Cho,2003-06-11,FW,70,0,1,0,0,3,2,1,0,23,0,0,2,0.1,0.1,1.1,3,1,10,12,83.3,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
5361,9/3/2022,Real Sociedad,Ander Barrenetxea,2001-04-26,FW,20,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,2,2,100,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
5362,9/3/2022,Real Sociedad,David Silva,1985-05-24,AM,70,0,0,0,0,1,1,0,0,45,0,1,0,0.3,0.3,0.1,3,1,32,38,84.2,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
