"","Match_Date","Team","Player","DOB","Pos","Min","Cmp_Total","Att_Total","Cmp_percent_Total","TotDist_Total","PrgDist_Total","Cmp_Short","Att_Short","Cmp_percent_Short","Cmp_Medium","Att_Medium","Cmp_percent_Medium","Cmp_Long","Att_Long","Cmp_percent_Long","Ast","xAG","xA","KP","Final_Third","PPA","CrsPA","Prog"
"1885","9/17/2022","Bournemouth","Lewis Cook",1996-06-28,"DM",90,19,22,86.4,304,80,11,12,91.7,5,5,100,2,4,50,0,0.1,0,1,0,0,0,1
"1886","9/17/2022","Bournemouth","Jordan Zemura",1999-01-17,"LB",90,17,27,63,250,138,9,12,75,7,9,77.8,0,1,0,1,0.5,0.6,5,1,1,0,3
"1887","9/17/2022","Bournemouth","Marcos Senesi",1997-01-06,"CB",90,17,31,54.8,311,130,5,7,71.4,12,19,63.2,0,2,0,0,0,0,0,0,0,0,1
"1888","9/17/2022","Bournemouth","Chris Mepham",1996-12-30,"CB",90,15,21,71.4,270,128,6,8,75,8,9,88.9,1,3,33.3,0,0,0,0,2,0,0,2
"1889","9/17/2022","Bournemouth","Adam Smith",1990-12-17,"RB",90,18,31,58.1,370,208,4,6,66.7,13,19,68.4,1,4,25,0,0,0,0,2,0,0,2
"1890","9/17/2022","Bournemouth","Neto",1989-05-28,"GK",90,21,37,56.8,714,597,6,6,100,5,5,100,10,26,38.5,0,0,0,0,2,0,0,0
"1891","9/17/2022","Tottenham Hotspur","Harry Kane",1993-06-14,"FW",90,21,31,67.7,410,128,10,15,66.7,5,6,83.3,4,6,66.7,1,0.3,0,3,2,0,0,3
"1892","9/17/2022","Tottenham Hotspur","Richarlison",1997-01-06,"AM",58,12,16,75,270,80,5,6,83.3,5,6,83.3,2,2,100,0,0.1,0.1,1,3,1,0,2
"1893","9/17/2022","Tottenham Hotspur","Son Heung-min",1992-05-05,"AM",32,5,8,62.5,57,21,3,5,60,2,2,100,0,0,NA,0,0,0,0,0,0,0,0
"1894","9/17/2022","Tottenham Hotspur","Dejan Kulusevski",1999-12-07,"AM",69,20,23,87,278,83,13,14,92.9,6,8,75,1,1,100,1,0.3,0.4,1,1,2,1,2
"1895","9/17/2022","Tottenham Hotspur","Yves Bissouma",1996-08-18,"AM",21,16,19,84.2,177,42,13,14,92.9,2,2,100,0,0,NA,0,0,0,0,1,0,0,0
"1896","9/17/2022","Tottenham Hotspur","Rodrigo Bentancur",1997-04-08,"CM",90,40,45,88.9,656,218,19,20,95,18,21,85.7,2,3,66.7,1,0.3,0,2,3,0,0,5
"1897","9/17/2022","Tottenham Hotspur","Pierre Højbjerg",1995-06-30,"CM",90,61,66,92.4,1055,337,34,36,94.4,19,20,95,7,7,100,1,0.5,0.1,2,3,1,0,5
"1898","9/17/2022","Tottenham Hotspur","Ryan Sessegnon",2000-01-22,"WB",90,32,48,66.7,427,113,20,27,74.1,8,13,61.5,2,3,66.7,0,0,0,0,1,1,0,1
"1899","9/17/2022","Tottenham Hotspur","Ivan Perišić",1988-06-28,"WB",54,29,38,76.3,529,213,9,12,75,15,18,83.3,4,6,66.7,1,0.3,0.3,3,2,1,1,3
"1900","9/17/2022","Tottenham Hotspur","Emerson",1998-05-19,"WB",36,24,29,82.8,299,50,11,12,91.7,9,10,90,0,1,0,0,0,0,0,0,0,0,0
"1901","9/17/2022","Tottenham Hotspur","Clément Lenglet",1995-03-24,"CB",90,38,43,88.4,599,268,20,20,100,17,18,94.4,1,5,20,0,0,0,0,2,0,0,2
"1902","9/17/2022","Tottenham Hotspur","Eric Dier",1993-05-22,"CB",90,40,52,76.9,946,361,9,10,90,22,27,81.5,9,15,60,0,0,0,0,3,0,0,2
"1903","9/17/2022","Tottenham Hotspur","Davinson Sánchez",1996-03-13,"CB",58,33,37,89.2,624,257,8,9,88.9,21,22,95.5,3,4,75,0,0,0,0,2,0,0,3
"1904","9/17/2022","Tottenham Hotspur","Cristian Romero",1997-12-11,"CB",32,23,24,95.8,426,132,7,7,100,13,13,100,2,3,66.7,0,0,0,0,0,0,0,0
"1905","9/17/2022","Tottenham Hotspur","Hugo Lloris",1986-04-14,"GK",90,37,43,86,1050,764,9,9,100,14,14,100,14,20,70,0,0,0,0,1,0,0,0
"1906","9/17/2022","Leicester City","Patson Daka",1997-11-06,"FW",73,16,23,69.6,233,41,7,9,77.8,9,11,81.8,0,0,NA,0,0.2,0,2,2,1,0,2
"1907","9/17/2022","Leicester City","Jamie Vardy",1986-05-16,"FW",17,4,4,100,48,1,1,1,100,2,2,100,0,0,NA,0,0,0,0,0,0,0,0
"1908","9/17/2022","Leicester City","Harvey Barnes",1997-03-08,"LM",90,28,33,84.8,323,92,18,20,90,7,8,87.5,0,0,NA,0,0,0.1,0,2,1,0,3
"1909","9/17/2022","Leicester City","Kiernan Dewsbury-Hall",1998-09-01,"CM",73,48,56,85.7,876,130,17,20,85,24,27,88.9,5,7,71.4,0,0.2,0,4,7,0,0,1
"1910","9/17/2022","Leicester City","Kelechi Iheanacho",1995-10-26,"CM",17,12,15,80,143,13,10,12,83.3,2,2,100,0,1,0,0,0.1,0,2,1,0,0,0
"1911","9/17/2022","Leicester City","Youri Tielemans",1996-12-31,"CM",90,75,83,90.4,1348,216,37,38,97.4,24,27,88.9,13,14,92.9,0,0,0.1,0,8,3,0,7
"1912","9/17/2022","Leicester City","James Maddison",1996-02-05,"RM",90,44,56,78.6,887,236,12,16,75,26,30,86.7,5,9,55.6,0,0.2,0.6,4,9,2,1,5
"1913","9/17/2022","Leicester City","Wilfred Ndidi",1996-03-22,"DM",84,42,49,85.7,718,194,21,24,87.5,17,18,94.4,3,5,60,0,0,0,0,10,0,0,5
"1914","9/17/2022","Leicester City","Boubakary Soumaré",1998-08-15,"DM",6,8,8,100,127,41,3,3,100,3,3,100,1,1,100,0,0,0,0,1,0,0,0
"1915","9/17/2022","Leicester City","James Justin",1997-08-07,"LB",90,75,82,91.5,1232,272,42,45,93.3,26,28,92.9,6,7,85.7,0,0.1,0.1,1,12,1,1,3
"1916","9/17/2022","Leicester City","Wout Faes",1997-10-24,"CB",90,77,86,89.5,1566,486,11,15,73.3,60,62,96.8,6,8,75,0,0.1,0,1,7,0,0,2
"1917","9/17/2022","Leicester City","Jonny Evans",1987-04-30,"CB",90,79,85,92.9,1638,548,14,15,93.3,53,55,96.4,10,13,76.9,0,0,0,0,8,0,0,4
"1918","9/17/2022","Leicester City","Timothy Castagne",1995-03-01,"RB",90,41,50,82,567,113,22,23,95.7,14,19,73.7,3,4,75,1,0,0.1,1,2,1,1,2
"1919","9/17/2022","Leicester City","Danny Ward",1993-04-03,"GK",90,21,28,75,550,421,6,6,100,8,8,100,7,14,50,0,0,0,0,0,0,0,0
"1920","9/18/2022","Brentford","Ivan Toney",1995-09-18,"FW",90,9,17,52.9,104,55,7,12,58.3,1,4,25,0,0,NA,0,0,0,1,0,1,1,0
"1921","9/18/2022","Brentford","Bryan Mbeumo",1999-07-02,"FW",75,10,15,66.7,169,24,5,5,100,4,6,66.7,1,3,33.3,0,0,0,0,0,0,0,0
"1922","9/18/2022","Brentford","Yoane Wissa",1996-08-25,"FW",15,1,2,50,12,0,1,1,100,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0
"1923","9/18/2022","Brentford","Mathias Jensen",1995-04-23,"CM",68,23,33,69.7,448,222,9,12,75,8,10,80,5,9,55.6,0,0.1,0.2,1,2,1,0,3
"1924","9/18/2022","Brentford","Shandon Baptiste",1997-11-02,"CM",22,16,19,84.2,201,48,11,12,91.7,4,5,80,0,1,0,0,0.3,0.2,1,0,1,0,2
"1925","9/18/2022","Brentford","Vitaly Janelt",1998-01-05,"CM",62,13,18,72.2,273,23,6,8,75,5,6,83.3,2,3,66.7,0,0,0,0,0,0,0,0
"1926","9/18/2022","Brentford","Frank Onyeka",1997-04-22,"CM",28,11,11,100,163,82,7,7,100,0,0,NA,2,2,100,0,0,0,0,1,0,0,2
"1927","9/18/2022","Brentford","Josh Dasilva",1997-12-03,"CM",62,11,16,68.8,130,56,9,12,75,2,2,100,0,0,NA,0,0,0,0,0,0,0,1
"1928","9/18/2022","Brentford","Mikkel Damsgaard",2000-04-22,"CM",28,8,13,61.5,119,61,5,5,100,2,5,40,1,1,100,0,0,0,1,0,0,0,0
"1929","9/18/2022","Brentford","Rico Henry",1997-05-03,"WB",90,17,25,68,413,127,4,7,57.1,8,10,80,5,7,71.4,0,0,0,1,1,1,1,1
"1930","9/18/2022","Brentford","Aaron Hickey",2002-03-07,"WB",90,23,30,76.7,308,98,18,18,100,4,7,57.1,1,2,50,0,0,0,0,1,2,0,3
"1931","9/18/2022","Brentford","Ben Mee",1988-10-02,"CB",90,31,46,67.4,625,250,10,14,71.4,14,17,82.4,6,11,54.5,0,0,0,0,2,0,0,2
"1932","9/18/2022","Brentford","Pontus Jansson",1990-07-19,"CB",90,35,41,85.4,524,157,20,21,95.2,15,17,88.2,0,1,0,0,0,0,0,2,0,0,1
"1933","9/18/2022","Brentford","Kristoffer Ajer",1997-11-20,"CB",90,25,35,71.4,470,183,12,16,75,11,15,73.3,2,4,50,0,0,0,0,2,0,0,0
"1934","9/18/2022","Brentford","David Raya",1995-09-19,"GK",90,28,43,65.1,879,695,3,3,100,14,14,100,11,26,42.3,0,0,0,0,2,0,0,1
"1935","9/18/2022","Arsenal","Gabriel Jesus",1996-10-23,"FW",90,34,38,89.5,511,120,19,20,95,14,16,87.5,1,1,100,0,0,0,0,1,0,0,1
"1936","9/18/2022","Arsenal","Martinelli",2001-03-23,"LW",77,25,31,80.6,318,26,20,22,90.9,4,4,100,1,4,25,0,0.2,0.2,2,0,1,0,1
"1937","9/18/2022","Arsenal","Eddie Nketiah",1999-02-14,"LW",13,4,7,57.1,55,0,3,5,60,1,2,50,0,0,NA,0,0,0,0,0,0,0,0
"1938","9/18/2022","Arsenal","Bukayo Saka",2001-08-28,"RW",89,42,47,89.4,540,113,32,34,94.1,8,8,100,2,3,66.7,2,0.3,0.1,3,3,0,0,3
"1939","9/18/2022","Arsenal","Marquinhos",2002-10-30,"RM",1,2,3,66.7,34,5,1,2,50,1,1,100,0,0,NA,0,0,0,0,0,0,0,0
"1940","9/18/2022","Arsenal","Granit Xhaka",1991-10-14,"LM",90,50,56,89.3,767,194,29,32,90.6,18,19,94.7,3,5,60,1,0.6,0.3,3,6,2,0,5
"1941","9/18/2022","Arsenal","Thomas Partey",1993-03-15,"CM",77,73,85,85.9,1192,260,35,38,92.1,33,39,84.6,4,7,57.1,0,0,0,0,9,0,0,2
"1942","9/18/2022","Arsenal","Albert Sambi Lokonga",1998-12-01,"LM",13,14,14,100,240,14,6,6,100,8,8,100,0,0,NA,0,0,0,0,1,0,0,0
"1943","9/18/2022","Arsenal","Fabio Vieira",2000-02-14,"RM",89,35,45,77.8,477,76,26,27,96.3,9,12,75,0,3,0,0,0.1,0,1,4,1,0,2
"1944","9/18/2022","Arsenal","Ethan Nwaneri",2006-09-25,"RW",1,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0
"1945","9/18/2022","Arsenal","Kieran Tierney",1997-02-26,"LB",90,47,55,85.5,853,279,20,22,90.9,21,24,87.5,5,7,71.4,0,0.1,0.1,1,6,1,0,6
"1946","9/18/2022","Arsenal","Gabriel Dos Santos",1997-03-27,"CB",90,55,64,85.9,892,432,26,27,96.3,27,28,96.4,2,8,25,0,0,0,0,3,0,0,4
"1947","9/18/2022","Arsenal","William Saliba",2000-10-02,"CB",90,57,64,89.1,859,385,32,33,97,24,28,85.7,1,3,33.3,0,0,0,0,1,0,0,1
"1948","9/18/2022","Arsenal","Ben White",1996-11-03,"RB",85,66,80,82.5,1066,336,33,34,97.1,31,42,73.8,2,4,50,0,0,0.1,2,12,2,0,2
"1949","9/18/2022","Arsenal","Takehiro Tomiyasu",1997-12-29,"RB",5,8,9,88.9,137,51,3,3,100,5,6,83.3,0,0,NA,0,0,0,0,0,0,0,0
"1950","9/18/2022","Arsenal","Aaron Ramsdale",1998-01-13,"GK",90,13,26,50,352,248,4,4,100,5,5,100,4,17,23.5,0,0,0,0,1,0,0,0
"1951","9/18/2022","Everton","Neal Maupay",1996-07-16,"FW",88,27,29,93.1,333,41,19,20,95,6,6,100,1,1,100,0,0,0.1,0,1,1,0,1
"1952","9/18/2022","Everton","Salomón Rondón",1989-09-22,"FW",2,5,5,100,39,1,4,4,100,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0
"1953","9/18/2022","Everton","Anthony Gordon",2000-08-07,"LW",73,12,16,75,245,53,5,6,83.3,4,6,66.7,3,3,100,0,0,0,0,1,0,0,2
"1954","9/18/2022","Everton","Dwight McNeil",1999-02-01,"RM,LW",17,4,5,80,92,45,1,2,50,3,3,100,0,0,NA,0,0,0,0,1,0,0,1
"1955","9/18/2022","Everton","Demarai Gray",1996-04-13,"RW",80,31,46,67.4,635,111,13,14,92.9,10,11,90.9,7,17,41.2,0,0.2,0.2,2,1,1,0,1
"1956","9/18/2022","Everton","Abdoulaye Doucouré",1992-04-23,"CM",10,8,11,72.7,111,19,6,7,85.7,2,3,66.7,0,1,0,0,0,0,0,0,0,0,0
"1957","9/18/2022","Everton","Alex Iwobi",1995-12-23,"LM",90,47,58,81,795,350,21,25,84,21,24,87.5,3,5,60,1,0.1,0.1,2,10,0,0,9
"1958","9/18/2022","Everton","Idrissa Gana Gueye",1988-10-12,"CM,DM",90,55,61,90.2,986,225,23,27,85.2,28,29,96.6,3,4,75,0,0,0,0,5,0,0,3
"1959","9/18/2022","Everton","Amadou Onana",2001-07-19,"RM,CM",90,28,36,77.8,451,65,15,16,93.8,11,16,68.8,2,3,66.7,0,0,0,0,4,1,0,2
"1960","9/18/2022","Everton","Vitaliy Mykolenko",1999-02-12,"LB",90,47,58,81,759,223,25,25,100,17,22,77.3,4,8,50,0,0,0,1,5,1,1,2
"1961","9/18/2022","Everton","James Tarkowski",1992-01-28,"CB",90,42,49,85.7,830,374,15,15,100,24,27,88.9,3,7,42.9,0,0,0,0,3,0,0,1
"1962","9/18/2022","Everton","Conor Coady",1992-08-11,"CB",90,50,60,83.3,1189,454,10,10,100,28,31,90.3,11,18,61.1,0,0,0,0,5,0,0,4
"1963","9/18/2022","Everton","Nathan Patterson",2000-11-18,"RB",90,35,48,72.9,549,197,20,22,90.9,13,18,72.2,2,6,33.3,0,0,0,0,2,1,0,1
"1964","9/18/2022","Everton","Asmir Begović",1987-03-31,"GK",90,21,30,70,584,423,3,3,100,10,10,100,8,17,47.1,0,0,0,0,0,0,0,0
"1965","9/18/2022","West Ham United","Michail Antonio",1989-10-13,"FW",69,6,11,54.5,96,27,3,4,75,3,7,42.9,0,0,NA,0,0.1,0,1,0,1,1,0
"1966","9/18/2022","West Ham United","Gianluca Scamacca",1998-04-22,"FW",21,1,3,33.3,12,0,1,1,100,0,2,0,0,0,NA,0,0,0,0,0,0,0,0
"1967","9/18/2022","West Ham United","Pablo Fornals",1995-08-05,"LW",60,28,36,77.8,496,161,12,13,92.3,11,15,73.3,4,5,80,0,0.1,0,1,5,1,1,5
"1968","9/18/2022","West Ham United","Saïd Benrahma",1995-07-09,"AM",30,8,13,61.5,75,15,6,7,85.7,1,3,33.3,0,1,0,0,0,0,0,0,0,0,1
"1969","9/18/2022","West Ham United","Jarrod Bowen",1996-03-29,"RW",90,27,42,64.3,486,270,13,16,81.3,9,12,75,5,11,45.5,0,0.3,0.2,3,4,3,1,5
"1970","9/18/2022","West Ham United","Lucas Paquetá",1997-08-11,"AM",60,21,23,91.3,346,69,13,13,100,4,5,80,3,4,75,0,0,0,0,3,0,0,2
"1971","9/18/2022","West Ham United","Maxwel Cornet",1995-10-13,"LW",30,7,12,58.3,72,28,7,9,77.8,0,1,0,0,0,NA,0,0,0,0,0,0,0,0
"1972","9/18/2022","West Ham United","Declan Rice",1998-05-18,"DM",90,51,56,91.1,904,288,23,27,85.2,25,25,100,3,4,75,0,0.1,0,1,14,0,0,6
"1973","9/18/2022","West Ham United","Tomáš Souček",1994-08-15,"DM",90,27,36,75,562,117,8,13,61.5,11,13,84.6,5,5,100,0,0,0,1,4,0,0,4
"1974","9/18/2022","West Ham United","Aaron Cresswell",1989-03-21,"LB",89,41,56,73.2,648,328,23,24,95.8,15,19,78.9,3,10,30,0,0.1,0.1,2,3,1,0,3
"1975","9/18/2022","West Ham United","Emerson Palmieri",1994-06-25,"LB",1,3,3,100,26,1,3,3,100,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0
"1976","9/18/2022","West Ham United","Thilo Kehrer",1995-10-01,"CB",90,33,37,89.2,620,228,11,13,84.6,20,21,95.2,2,2,100,0,0,0,0,2,0,0,2
"1977","9/18/2022","West Ham United","Kurt Zouma",1993-12-12,"CB",90,30,35,85.7,648,312,7,7,100,18,21,85.7,4,5,80,0,0,0,0,1,0,0,2
"1978","9/18/2022","West Ham United","Vladimír Coufal",1992-08-02,"RB",90,37,61,60.7,637,319,21,25,84,12,20,60,4,10,40,0,0.1,0,1,2,0,0,3
"1979","9/18/2022","West Ham United","Łukasz Fabiański",1984-11-25,"GK",90,20,26,76.9,585,466,7,7,100,7,7,100,6,12,50,0,0,0,0,1,0,0,0
"1980","10/1/2022","Arsenal","Gabriel Jesus",1996-10-10,"FW",79,18,21,85.7,292,54,11,12,91.7,6,6,100,1,1,100,0,0.1,0,1,3,0,0,2
"1981","10/1/2022","Arsenal","Eddie Nketiah",1999-02-01,"FW",11,4,4,100,36,5,4,4,100,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0
"1982","10/1/2022","Arsenal","Martinelli",2001-03-10,"LW",90,37,48,77.1,607,98,18,20,90,16,20,80,3,7,42.9,1,0.2,0.1,2,2,4,0,6
"1983","10/1/2022","Arsenal","Bukayo Saka",2001-08-15,"RW",90,33,41,80.5,566,115,18,19,94.7,12,13,92.3,3,5,60,0,0.3,0.2,5,0,4,3,2
"1984","10/1/2022","Arsenal","Granit Xhaka",1992-09-30,"LM",90,41,49,83.7,737,198,16,19,84.2,19,21,90.5,5,5,100,0,0.1,0.2,1,5,2,1,4
"1985","10/1/2022","Arsenal","Thomas Partey",1993-03-02,"CM",72,54,57,94.7,1025,391,21,23,91.3,28,28,100,5,6,83.3,0,0.2,0.1,4,13,0,0,7
"1986","10/1/2022","Arsenal","Albert Sambi Lokonga",1998-11-18,"LM",18,26,26,100,461,40,9,9,100,15,15,100,2,2,100,0,0,0,0,4,0,0,0
"1987","10/1/2022","Arsenal","Martin Ødegaard",1998-03-10,"RM",79,33,42,78.6,487,98,18,25,72,13,15,86.7,1,1,100,0,0,0,1,0,1,0,2
"1988","10/1/2022","Arsenal","Fabio Vieira",2000-02-01,"RW",11,8,9,88.9,160,37,3,3,100,5,5,100,0,1,0,0,0,0.1,1,2,1,1,0
"1989","10/1/2022","Arsenal","Oleksandr Zinchenko",1996-03-06,"LB",72,56,62,90.3,911,301,31,31,100,21,26,80.8,3,3,100,0,0,0.1,0,15,1,1,8
"1990","10/1/2022","Arsenal","Kieran Tierney",1997-02-13,"LB",18,27,29,93.1,478,129,12,12,100,14,15,93.3,1,2,50,0,0,0,0,5,1,0,2
"1991","10/1/2022","Arsenal","Gabriel Dos Santos",1997-03-14,"CB",90,56,61,91.8,993,268,24,25,96,29,31,93.5,3,4,75,0,0,0,0,6,0,0,1
"1992","10/1/2022","Arsenal","William Saliba",2000-09-19,"CB",90,67,70,95.7,1154,553,29,31,93.5,37,38,97.4,1,1,100,0,0,0,0,6,0,0,6
"1993","10/1/2022","Arsenal","Ben White",1996-10-21,"RB",88,61,70,87.1,1058,316,24,26,92.3,35,37,94.6,2,7,28.6,1,0.2,0.4,2,5,2,1,2
"1994","10/1/2022","Arsenal","Takehiro Tomiyasu",1997-12-16,"RB",2,2,3,66.7,31,3,1,1,100,1,1,100,0,1,0,0,0,0,0,0,0,0,0
"1995","10/1/2022","Arsenal","Aaron Ramsdale",1997-12-31,"GK",90,16,21,76.2,547,343,2,2,100,6,6,100,8,12,66.7,0,0,0,0,2,0,0,1
"1996","10/1/2022","Tottenham Hotspur","Harry Kane",1993-05-31,"FW",90,11,14,78.6,215,101,5,5,100,4,6,66.7,2,3,66.7,0,0,0,0,2,1,0,2
"1997","10/1/2022","Tottenham Hotspur","Son Heung-min",1992-04-21,"AM",70,16,23,69.6,282,122,9,10,90,5,7,71.4,2,5,40,0,0.1,0.1,1,1,1,0,3
"1998","10/1/2022","Tottenham Hotspur","Matt Doherty",1991-05-11,"RB",20,3,6,50,30,25,3,4,75,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"1999","10/1/2022","Tottenham Hotspur","Richarlison",1996-12-23,"AM",70,12,19,63.2,248,68,3,7,42.9,6,7,85.7,2,4,50,0,0.1,0,1,0,0,0,2
"2000","10/1/2022","Tottenham Hotspur","Ryan Sessegnon",2000-01-08,"LB",20,3,4,75,35,18,2,2,100,1,2,50,0,0,NA,0,0,0,0,0,0,0,1
"2001","10/1/2022","Tottenham Hotspur","Rodrigo Bentancur",1997-03-25,"CM",90,30,36,83.3,512,88,13,16,81.3,15,16,93.8,2,3,66.7,0,0,0,0,1,0,0,0
"2002","10/1/2022","Tottenham Hotspur","Pierre Højbjerg",1995-06-16,"CM",74,31,35,88.6,582,121,12,13,92.3,14,15,93.3,4,6,66.7,0,0,0,0,1,0,0,1
"2003","10/1/2022","Tottenham Hotspur","Oliver Skipp",2000-09-06,"CM",16,3,5,60,36,3,3,3,100,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2004","10/1/2022","Tottenham Hotspur","Ivan Perišić",1988-06-14,"WB",70,13,19,68.4,207,75,8,9,88.9,3,4,75,2,5,40,0,0.1,0.1,1,1,1,1,1
"2005","10/1/2022","Tottenham Hotspur","Yves Bissouma",1996-08-04,"CM",20,2,2,100,17,9,2,2,100,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0
"2006","10/1/2022","Tottenham Hotspur","Emerson",1998-05-05,"WB",61,29,36,80.6,386,134,20,20,100,9,10,90,0,3,0,0,0,0,0,2,1,0,1
"2007","10/1/2022","Tottenham Hotspur","Clément Lenglet",1995-03-10,"CB",70,23,30,76.7,442,207,7,7,100,13,14,92.9,2,7,28.6,0,0,0,0,1,0,0,0
"2008","10/1/2022","Tottenham Hotspur","Davinson Sánchez",1996-02-28,"CB",20,2,5,40,26,0,2,2,100,0,1,0,0,2,0,0,0,0,0,0,0,0,0
"2009","10/1/2022","Tottenham Hotspur","Eric Dier",1993-05-08,"CB",90,36,44,81.8,768,307,12,12,100,19,23,82.6,4,7,57.1,0,0.5,0,2,3,0,0,1
"2010","10/1/2022","Tottenham Hotspur","Cristian Romero",1997-11-27,"CB",90,26,35,74.3,429,156,13,16,81.3,11,13,84.6,2,4,50,0,0,0,0,1,0,0,1
"2011","10/1/2022","Tottenham Hotspur","Hugo Lloris",1986-03-31,"GK",90,21,31,67.7,460,218,7,7,100,8,8,100,6,16,37.5,0,0,0,0,0,0,0,0
"2012","10/1/2022","Southampton","Che Adams",1996-04-30,"FW",90,22,26,84.6,434,88,9,11,81.8,9,10,90,4,4,100,1,0.2,0.1,3,0,2,1,1
"2013","10/1/2022","Southampton","Sekou Mara",2002-06-02,"FW",59,6,7,85.7,130,43,2,2,100,3,3,100,1,2,50,0,0.1,0,1,0,1,0,2
"2014","10/1/2022","Southampton","Adam Armstrong",1996-06-28,"FW",31,14,14,100,238,44,7,7,100,4,4,100,2,2,100,0,0.1,0.1,1,1,1,1,1
"2015","10/1/2022","Southampton","Joe Aribo",1996-05-16,"LM",90,23,34,67.6,344,119,13,18,72.2,8,10,80,1,1,100,0,0.1,0.1,1,0,1,0,2
"2016","10/1/2022","Southampton","Ainsley Maitland-Niles",1997-08-02,"CM",66,21,29,72.4,353,88,11,15,73.3,8,10,80,2,3,66.7,0,0,0,0,1,0,0,1
"2017","10/1/2022","Southampton","Samuel Edozie",2002-06-01,"CM",24,3,3,100,41,10,2,2,100,1,1,100,0,0,NA,0,0,0,1,0,0,0,0
"2018","10/1/2022","Southampton","James Ward-Prowse",1993-12-09,"CM",90,67,79,84.8,1232,388,26,26,100,31,33,93.9,7,16,43.8,0,0.4,0.3,2,9,1,1,7
"2019","10/1/2022","Southampton","Stuart Armstrong",1991-10-04,"RM",88,44,52,84.6,766,265,21,25,84,19,20,95,4,4,100,0,0.2,0.4,2,3,5,2,6
"2020","10/1/2022","Southampton","Mohamed Elyounoussi",1994-06-14,"RM",2,1,2,50,10,0,1,1,100,0,0,NA,0,1,0,0,0,0,0,0,0,0,0
"2021","10/1/2022","Southampton","Juan Larios",2003-04-30,"LB",59,25,33,75.8,384,159,15,18,83.3,8,10,80,2,3,66.7,0,0,0,0,4,0,0,0
"2022","10/1/2022","Southampton","Romain Perraud",1997-09-19,"LB",31,19,23,82.6,288,124,10,11,90.9,7,7,100,1,2,50,0,0,0,1,3,1,1,2
"2023","10/1/2022","Southampton","Duje Ćaleta-Car",1996-09-09,"CB",90,55,64,85.9,1185,404,10,10,100,35,37,94.6,10,17,58.8,0,0,0.1,1,3,0,0,4
"2024","10/1/2022","Southampton","Armel Bella Kotchap",2001-02-25,"CB",90,43,51,84.3,851,276,12,14,85.7,26,28,92.9,4,8,50,0,0,0,0,4,1,0,3
"2025","10/1/2022","Southampton","Kyle Walker-Peters",1996-10-30,"RB",90,35,55,63.6,457,190,25,29,86.2,8,16,50,1,6,16.7,0,0.2,0.2,2,4,0,0,5
"2026","10/1/2022","Southampton","Gavin Bazunu",2001-07-17,"GK",90,24,34,70.6,613,377,6,6,100,12,12,100,6,16,37.5,0,0,0,0,1,0,0,0
"2027","10/1/2022","Everton","Neal Maupay",1996-07-03,"FW",88,15,19,78.9,265,18,8,9,88.9,5,6,83.3,2,3,66.7,0,0,0,0,2,0,0,0
"2028","10/1/2022","Everton","Salomón Rondón",1989-09-09,"FW",2,0,2,0,0,0,0,1,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0
"2029","10/1/2022","Everton","Demarai Gray",1996-03-31,"LW",89,17,31,54.8,324,151,8,11,72.7,6,10,60,3,7,42.9,0,0,0.3,1,3,1,0,2
"2030","10/1/2022","Everton","Abdoulaye Doucouré",1992-04-10,"LW",1,0,1,0,0,0,0,0,NA,0,1,0,0,0,NA,0,0,0,0,0,0,0,0
"2031","10/1/2022","Everton","Dwight McNeil",1999-01-19,"RW",73,26,34,76.5,431,144,13,15,86.7,9,10,90,3,5,60,0,0.7,0.5,2,3,2,1,4
"2032","10/1/2022","Everton","Anthony Gordon",2000-07-25,"RW",17,2,2,100,42,19,0,0,NA,2,2,100,0,0,NA,0,0,0,0,0,0,0,0
"2033","10/1/2022","Everton","Alex Iwobi",1995-12-10,"LM",90,36,48,75,686,160,13,16,81.3,16,22,72.7,6,9,66.7,1,0.2,0.2,3,2,3,2,3
"2034","10/1/2022","Everton","Idrissa Gana Gueye",1989-09-29,"CM",90,48,55,87.3,935,348,19,19,100,22,26,84.6,7,9,77.8,0,0,0,0,2,0,0,5
"2035","10/1/2022","Everton","Amadou Onana",2001-07-06,"RM",73,19,24,79.2,337,101,12,15,80,4,5,80,3,4,75,1,0.6,0.3,1,5,0,0,3
"2036","10/1/2022","Everton","Tom Davies",1998-04-04,"RM",17,1,4,25,20,0,0,1,0,1,3,33.3,0,0,NA,0,0,0,0,0,0,0,0
"2037","10/1/2022","Everton","Vitaliy Mykolenko",1999-01-30,"LB",90,32,41,78,604,237,13,13,100,13,16,81.3,6,11,54.5,0,0.1,0,1,8,0,0,3
"2038","10/1/2022","Everton","James Tarkowski",1992-01-15,"CB",90,30,40,75,729,363,8,8,100,16,23,69.6,6,8,75,0,0,0,0,3,0,0,1
