,Match_Date,Team,Player,DOB,Pos,Min,Att,Live_Pass_Types,Dead_Pass_Types,FK_Pass_Types,TB_Pass_Types,Sw_Pass_Types,Crs_Pass_Types,TI_Pass_Types,CK_Pass_Types,In_Corner_Kicks,Out_Corner_Kicks,Str_Corner_Kicks,Cmp_Outcomes,Off_Outcomes,Blocks_Outcomes
8234,11/6/2022,Atlético Madrid,Yannick Carrasco,7/10/1993,LM,65,37,27,10,2,0,1,5,4,4,2,0,0,32,0,0
8235,11/6/2022,Atlético Madrid,João Félix,11/20/1998,LM,25,25,20,5,0,1,0,4,2,3,2,0,0,18,0,0
8236,11/6/2022,Atlético Madrid,Geoffrey Kondogbia,6/3/1992,CM,65,47,45,2,2,0,1,0,0,0,0,0,0,43,0,0
8237,11/6/2022,Atlético Madrid,Axel Witsel,3/28/1988,CM,25,19,19,0,0,0,0,0,0,0,0,0,0,15,0,0
8238,11/6/2022,Atlético Madrid,Rodrigo De Paul,12/16/1993,CM,45,39,37,2,0,1,0,2,2,0,0,0,0,32,0,0
8239,11/6/2022,Atlético Madrid,Ángel Correa,7/17/1994,"CM,FW",45,25,23,1,0,0,0,1,0,1,0,1,0,19,1,1
8240,11/6/2022,Atlético Madrid,Marcos Llorente,5/2/1994,RM,90,43,41,1,0,0,0,3,1,0,0,0,0,35,1,2
8241,11/6/2022,Atlético Madrid,Reinildo Mandava,4/14/1993,LB,90,72,63,9,1,0,0,6,8,0,0,0,0,60,0,0
8242,11/6/2022,Atlético Madrid,José María Giménez,4/12/1994,CB,90,64,64,0,0,0,0,0,0,0,0,0,0,59,0,0
8243,11/6/2022,Atlético Madrid,Stefan Savić,3/20/1990,CB,90,65,63,2,1,0,1,0,1,0,0,0,0,61,0,0
8244,11/6/2022,Atlético Madrid,Nahuel Molina,9/10/1997,RB,90,74,61,12,1,0,0,7,11,0,0,0,0,59,1,0
8245,11/6/2022,Atlético Madrid,Jan Oblak,3/17/1992,GK,90,17,12,5,0,0,0,0,0,0,0,0,0,15,0,0
8246,11/6/2022,Espanyol,Joselu,8/23/1989,"FW,RW",90,33,33,0,0,0,0,0,0,0,0,0,0,17,0,1
8247,11/6/2022,Espanyol,Martin Braithwaite,1/10/1991,"LW,CM",55,8,8,0,0,0,0,1,0,0,0,0,0,6,0,1
8248,11/6/2022,Espanyol,Javi Puado,12/17/1997,"CM,LB",35,4,3,1,0,0,0,0,0,0,0,0,0,4,0,0
8249,11/6/2022,Espanyol,Aleix Vidal,6/13/1989,"LB,RW",87,17,14,3,0,0,0,1,3,0,0,0,0,11,0,3
8250,11/6/2022,Espanyol,Pol Lozano,9/11/1999,CM,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8251,11/6/2022,Espanyol,Sergi Darder,2/13/1993,"CM,AM",90,31,25,6,3,0,0,4,0,2,0,1,0,25,0,1
8252,11/6/2022,Espanyol,Vinicius Souza,2/1/1999,"CM,DM,RM",90,31,31,0,0,0,0,0,0,0,0,0,0,22,0,1
8253,11/6/2022,Espanyol,Keidi Bare,6/25/1997,"DM,LM",34,16,15,1,1,0,0,0,0,0,0,0,0,12,0,0
8254,11/6/2022,Espanyol,Sergi Gómez,8/25/1991,CB,56,10,10,0,0,0,0,0,0,0,0,0,0,6,0,0
8255,11/6/2022,Espanyol,Brian Oliván,9/1/1993,"CB,LB",55,18,14,4,1,0,1,2,3,0,0,0,0,12,0,0
8256,11/6/2022,Espanyol,Wassim Boullif,5/7/2004,CB,35,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
8257,11/6/2022,Espanyol,Leandro Cabrera,2/3/1991,CB,27,19,18,1,1,0,0,0,0,0,0,0,0,15,0,0
8258,11/6/2022,Espanyol,Fernando Calero,7/30/1995,CB,90,42,38,4,4,0,0,0,0,0,0,0,0,31,0,0
8259,11/6/2022,Espanyol,Óscar Gil,10/20/1996,RB,87,27,14,13,0,0,0,1,13,0,0,0,0,22,0,0
8260,11/6/2022,Espanyol,Omar El Hilali,7/24/2003,RB,3,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0
8261,11/6/2022,Espanyol,Benjamin Lecomte,10/22/1990,GK,90,43,19,24,7,0,0,0,0,0,0,0,0,30,0,0
8262,11/6/2022,Real Sociedad,Alexander Sørloth,1/10/1995,"FW,RM",90,17,15,2,0,0,0,0,1,0,0,0,0,8,0,2
8263,11/6/2022,Real Sociedad,Carlos Fernández,12/12/1995,FW,45,9,8,1,0,1,0,0,0,0,0,0,0,7,0,1
8264,11/6/2022,Real Sociedad,Jon Magunacelaya,3/24/2000,LM,45,10,9,1,1,0,0,1,0,0,0,0,0,5,0,1
8265,11/6/2022,Real Sociedad,Brais Méndez,3/16/1996,"LM,AM",45,12,9,2,1,1,0,2,0,1,1,0,0,9,1,0
8266,11/6/2022,Real Sociedad,Jon Pacheco,3/17/2000,CB,45,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0
8267,11/6/2022,Real Sociedad,Asier Illarramendi,7/16/1989,"CM,LM",45,17,17,0,0,0,0,0,0,0,0,0,0,13,0,0
8268,11/6/2022,Real Sociedad,Andoni Gorosabel,5/8/1996,RM,45,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
8269,11/6/2022,Real Sociedad,Martín Zubimendi,5/7/1998,"CM,CB",90,23,23,0,0,0,0,1,0,0,0,0,0,16,0,0
8270,11/6/2022,Real Sociedad,Mikel Merino,2/12/1996,"CM,RM",81,29,28,0,0,0,0,1,0,0,0,0,0,13,1,0
8271,11/6/2022,Real Sociedad,Ander Guevara,3/13/1997,CM,9,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8272,11/6/2022,Real Sociedad,Diego Rico,6/19/1992,LB,90,39,21,18,2,0,0,3,16,0,0,0,0,23,0,0
8273,11/6/2022,Real Sociedad,Robin Le Normand,11/23/1995,CB,90,20,20,0,0,0,0,0,0,0,0,0,0,18,0,0
8274,11/6/2022,Real Sociedad,Igor Zubeldia,8/27/1996,"RB,CB",90,28,19,9,1,0,0,0,8,0,0,0,0,21,0,1
8275,11/6/2022,Real Sociedad,Aritz Elustondo,8/24/1993,RB,16,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
8276,11/6/2022,Real Sociedad,Álex Remiro,8/16/1994,GK,90,43,23,20,9,0,0,0,0,0,0,0,0,20,0,0
8277,11/6/2022,Valencia,Maranhão,10/9/1996,FW,61,6,5,1,0,0,0,0,0,0,0,0,0,4,0,0
8278,11/6/2022,Valencia,Hugo Duro,11/20/1998,FW,29,8,8,0,0,0,0,1,0,0,0,0,0,5,0,0
8279,11/6/2022,Valencia,Samuel,2/14/1999,LW,90,55,55,0,0,0,0,4,0,0,0,0,0,45,0,2
8280,11/6/2022,Valencia,Justin Kluivert,11/7/1998,RW,74,36,32,4,0,0,0,2,0,4,1,0,0,28,0,2
8281,11/6/2022,Valencia,Samu Castillejo,4/8/1994,RW,16,11,7,4,0,0,0,5,0,4,1,3,0,7,0,1
8282,11/6/2022,Valencia,Domingos André Ribeiro Almeida,12/27/1999,LM,90,65,62,3,0,0,0,5,1,1,0,0,0,55,0,1
8283,11/6/2022,Valencia,Hugo Guillamón,5/3/1999,CM,61,72,69,2,2,1,2,1,0,0,0,0,0,62,1,0
8284,11/6/2022,Valencia,Nicolás González,3/7/2001,CM,29,27,27,0,0,0,0,0,0,0,0,0,0,25,0,0
8285,11/6/2022,Valencia,Yunus Musah,12/27/2001,RM,74,29,29,0,0,0,0,0,0,0,0,0,0,22,0,0
8286,11/6/2022,Valencia,Dimitri Foulquier,8/14/1992,RM,16,12,12,0,0,0,0,1,0,0,0,0,0,7,0,0
8287,11/6/2022,Valencia,José Luis Gayà,12/18/1994,LB,90,90,80,10,1,0,2,4,7,2,1,0,0,81,0,0
8288,11/6/2022,Valencia,Eray Cömert,5/11/1997,CB,90,72,66,5,4,0,2,1,0,0,0,0,0,63,1,0
8289,11/6/2022,Valencia,Gabriel Paulista,12/24/1989,CB,28,18,16,2,2,0,0,0,0,0,0,0,0,15,0,0
8290,11/6/2022,Valencia,Cenk Özkacar,9/10/2000,CB,62,51,51,0,0,0,2,0,0,0,0,0,0,42,0,1
8291,11/6/2022,Valencia,Thierry Correia,7/16/1998,RB,90,80,74,6,1,0,0,7,5,0,0,0,0,64,0,0
8292,11/6/2022,Valencia,Giorgi Mamardashvili,8/27/2000,GK,90,21,14,7,3,0,0,0,0,0,0,0,0,17,0,0
8293,11/6/2022,Villarreal,Arnaut Groeneveld,5/3/1996,"LW,FW",90,27,22,5,0,0,0,3,2,1,0,0,0,20,0,0
8294,11/6/2022,Villarreal,Manu Trigueros,10/5/1991,LW,45,32,32,0,0,0,0,0,0,0,0,0,0,29,0,0
8295,11/6/2022,Villarreal,Nicolas Jackson,2/6/2001,FW,45,5,4,1,0,0,0,1,0,0,0,0,0,4,0,0
8296,11/6/2022,Villarreal,Samuel Chukwueze,12/11/1998,RW,90,32,31,1,0,0,0,2,0,1,0,0,0,29,0,1
8297,11/6/2022,Villarreal,Alex Baena,4/7/2001,AM,63,25,25,0,0,0,0,0,0,0,0,0,0,19,0,2
8298,11/6/2022,Villarreal,Yeremi Pino,10/8/2002,AM,27,13,13,0,0,0,0,0,0,0,0,0,0,10,0,0
8299,11/6/2022,Villarreal,Étienne Capoue,3/23/1988,DM,89,87,84,3,3,0,0,2,0,0,0,0,0,78,0,0
8300,11/6/2022,Villarreal,José Luis Morales,4/17/1987,DM,1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,1
8301,11/6/2022,Villarreal,Daniel Parejo,10/2/1988,DM,90,101,90,10,6,1,2,6,1,3,1,0,0,85,1,0
8302,11/6/2022,Villarreal,Alberto Moreno,3/10/1992,LB,89,61,52,9,1,0,0,6,8,0,0,0,0,50,0,1
8303,11/6/2022,Villarreal,Johan Mojica,6/12/1992,LB,1,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
8304,11/6/2022,Villarreal,Pau Torres,4/3/1996,CB,90,92,89,3,3,0,0,0,0,0,0,0,0,84,0,0
8305,11/6/2022,Villarreal,Raúl Albiol,7/12/1985,CB,90,79,79,0,0,0,0,0,0,0,0,0,0,69,0,0
8306,11/6/2022,Villarreal,Kiko Femenía,5/9/1990,RB,90,61,54,7,1,0,0,2,6,0,0,0,0,55,0,1
8307,11/6/2022,Villarreal,Gerónimo Rulli,12/9/1991,GK,90,22,18,4,2,0,0,0,0,0,0,0,0,22,0,0
8308,11/6/2022,Mallorca,Vedat Muriqi,10/17/1993,FW,86,25,25,0,0,0,0,0,0,0,0,0,0,15,0,1
8309,11/6/2022,Mallorca,Abdón Prats,1/15/1992,FW,4,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
8310,11/6/2022,Mallorca,Lee Kangin,6/9/2000,LM,71,18,14,3,1,1,0,1,0,1,0,0,0,15,1,0
8311,11/6/2022,Mallorca,Amath,3/31/1996,LM,19,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
8312,11/6/2022,Mallorca,Iddrisu Baba,4/16/1995,CM,89,18,18,0,0,0,0,0,0,0,0,0,0,17,0,1
8313,11/6/2022,Mallorca,Clément Grenier,3/18/1990,CM,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
8314,11/6/2022,Mallorca,Iñigo Ruiz de Galarreta,5/13/1993,CM,86,30,26,4,4,0,1,1,0,0,0,0,0,26,0,1
8315,11/6/2022,Mallorca,Rodrigo Battaglia,3/25/1991,CM,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8316,11/6/2022,Mallorca,Dani Rodríguez,1/13/1988,RM,71,15,15,0,0,1,0,0,0,0,0,0,0,13,0,1
8317,11/6/2022,Mallorca,Antonio Sánchez,3/4/1996,RM,19,5,4,1,1,0,0,0,0,0,0,0,0,4,0,0
8318,11/6/2022,Mallorca,Jaume Costa,8/6/1987,LB,90,30,24,5,0,0,0,3,5,0,0,0,0,21,1,1
8319,11/6/2022,Mallorca,Copete,9/19/1999,CB,90,10,10,0,0,0,0,0,0,0,0,0,0,8,0,0
8320,11/6/2022,Mallorca,Matija Nastasić,8/24/1992,CB,90,11,10,1,1,0,0,0,0,0,0,0,0,8,0,0
8321,11/6/2022,Mallorca,Martin Valjent,1/22/1995,CB,90,27,25,2,2,0,1,0,0,0,0,0,0,19,0,2
8322,11/6/2022,Mallorca,Giovanni González,8/11/1994,RB,90,29,27,2,0,0,0,2,2,0,0,0,0,20,0,0
8323,11/6/2022,Mallorca,Predrag Rajković,11/1/1995,GK,90,35,16,19,8,0,0,0,0,0,0,0,0,20,0,0
8324,11/6/2022,Real Betis,Borja Iglesias,4/6/1992,FW,48,9,8,1,0,0,0,0,0,0,0,0,0,8,0,0
8325,11/6/2022,Real Betis,Aitor Ruibal,8/12/1995,LW,56,12,12,0,0,0,0,0,0,0,0,0,0,12,0,0
8326,11/6/2022,Real Betis,Luiz Henrique,3/5/2000,LW,34,9,9,0,0,0,0,0,0,0,0,0,0,5,0,0
8327,11/6/2022,Real Betis,Sergio Canales,6/6/1990,"RW,FW",89,38,36,2,0,1,1,3,1,0,0,0,0,32,0,2
8328,11/6/2022,Real Betis,Willian José,12/18/1990,FW,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8329,11/6/2022,Real Betis,Nabil Fekir,4/5/1993,AM,44,21,17,4,2,0,0,3,1,1,0,1,0,18,0,0
8330,11/6/2022,Real Betis,William Carvalho,9/14/1991,"DM,RW",57,39,36,2,2,0,1,0,0,0,0,0,0,36,1,0
8331,11/6/2022,Real Betis,Andrés Guardado,8/29/1986,RW,33,7,7,0,0,0,0,0,0,0,0,0,0,3,0,0
8332,11/6/2022,Real Betis,Guido Rodríguez,9/23/1993,"DM,CM",90,26,22,4,4,0,1,0,0,0,0,0,0,23,0,1
8333,11/6/2022,Real Betis,Álex Moreno,1/15/1993,LB,90,42,33,9,1,0,0,3,8,0,0,0,0,34,0,0
8334,11/6/2022,Real Betis,Édgar González,8/31/1996,CB,90,41,37,4,4,0,0,0,0,0,0,0,0,38,0,0
8335,11/6/2022,Real Betis,Germán Pezzella,2/23/1991,CB,90,27,25,2,2,0,0,0,0,0,0,0,0,21,0,0
8336,11/6/2022,Real Betis,Youssouf Sabaly,7/9/1992,RB,90,28,23,5,1,0,0,0,4,0,0,0,0,21,0,1
8337,11/6/2022,Real Betis,Claudio Bravo,9/28/1982,GK,90,35,16,18,6,0,0,0,0,0,0,0,0,13,1,0
8338,11/6/2022,Sevilla,Rafa Mir,2/3/1997,FW,42,3,3,0,0,0,0,1,0,0,0,0,0,1,0,0
8339,11/6/2022,Sevilla,Jesús Navas,12/15/1984,"RB,FW",48,47,45,1,1,0,0,5,0,0,0,0,0,37,1,1
8340,11/6/2022,Sevilla,Papu Gómez,6/5/1987,"FW,LW",90,50,49,1,0,0,1,5,0,1,0,1,0,44,0,0
8341,11/6/2022,Sevilla,Óliver Torres,11/21/1993,"RW,CM",49,24,22,1,0,0,0,0,0,0,0,0,0,19,1,0
8342,11/6/2022,Sevilla,Youssef En-Nesyri,12/31/1996,CM,41,3,3,0,0,0,0,1,0,0,0,0,0,2,0,0
8343,11/6/2022,Sevilla,Érik Lamela,7/8/1991,"CM,AM",90,40,38,1,0,0,0,1,0,0,0,0,0,30,1,2
8344,11/6/2022,Sevilla,Ivan Rakitić,7/21/1987,"CM,DM",90,87,85,2,0,0,1,0,2,0,0,0,0,75,0,0
8345,11/6/2022,Sevilla,Joan Jordán,3/12/1994,"DM,CB",77,61,59,2,2,0,1,0,0,0,0,0,0,58,0,0
8346,11/6/2022,Sevilla,Kasper Dolberg,9/11/1997,CB,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8347,11/6/2022,Sevilla,Marcos Acuña,10/27/1991,LB,45,30,23,7,1,0,1,5,5,1,0,1,0,22,0,0
8348,11/6/2022,Sevilla,Alex Telles,1/31/1992,LB,45,33,29,4,1,0,0,7,1,2,0,2,0,26,0,0
8349,11/6/2022,Sevilla,Karim Rekik,1/4/1994,CB,90,61,61,0,0,0,0,0,0,0,0,0,0,58,0,0
8350,11/6/2022,Sevilla,Nemanja Gudelj,12/4/1990,CB,90,78,76,2,1,0,0,0,1,0,0,0,0,72,0,0
8351,11/6/2022,Sevilla,Gonzalo Montiel,3/4/1996,RB,37,19,18,1,0,0,0,2,1,0,0,0,0,14,0,0
8352,11/6/2022,Sevilla,Yassine Bounou,9/10/1990,GK,90,30,21,9,2,0,0,0,0,0,0,0,0,25,0,0
8353,11/7/2022,Rayo Vallecano,Sergio Camello,5/21/2000,FW,87,13,11,2,0,0,0,0,0,0,0,0,0,11,0,0
8354,11/7/2022,Rayo Vallecano,Radamel Falcao,5/25/1985,FW,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
8355,11/7/2022,Rayo Vallecano,Álvaro García,10/23/1992,LW,87,21,21,0,0,0,0,4,0,0,0,0,0,15,0,1
8356,11/7/2022,Rayo Vallecano,Salvi,8/28/1990,RW,3,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0
8357,11/7/2022,Rayo Vallecano,Isaac Palazón Camacho,2/22/1994,RW,87,48,43,5,2,0,1,4,1,2,0,0,0,39,0,0
8358,11/7/2022,Rayo Vallecano,Pep Chavarría,9/17/1997,LW,3,4,4,0,0,0,0,0,0,0,0,0,0,2,0,2
8359,11/7/2022,Rayo Vallecano,Óscar Trejo,10/22/1987,AM,70,33,30,3,1,0,0,2,0,1,1,0,0,28,0,1
8360,11/7/2022,Rayo Vallecano,Unai López,10/29/1995,AM,20,16,15,1,0,0,0,0,0,1,0,0,0,15,0,0
8361,11/7/2022,Rayo Vallecano,Óscar Valentín,6/9/1994,DM,90,39,39,0,0,0,0,0,0,0,0,0,0,30,0,1
8362,11/7/2022,Rayo Vallecano,Santi Comesaña,9/8/1996,DM,78,29,28,1,1,0,1,1,0,0,0,0,0,25,0,0
8363,11/7/2022,Rayo Vallecano,Pathé Ciss,7/30/1993,DM,12,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
8364,11/7/2022,Rayo Vallecano,Francisco Garcia,5/27/1999,LB,90,43,38,5,0,0,1,6,5,0,0,0,0,33,0,1
8365,11/7/2022,Rayo Vallecano,Catena,10/25/1994,CB,90,38,36,2,2,0,1,0,0,0,0,0,0,32,0,0
8366,11/7/2022,Rayo Vallecano,Florian Lejeune,12/8/1990,CB,90,38,36,2,2,0,2,0,0,0,0,0,0,31,0,0
8367,11/7/2022,Rayo Vallecano,Iván Balliu,3/5/1991,RB,90,53,36,16,1,0,1,2,15,0,0,0,0,41,1,0
8368,11/7/2022,Rayo Vallecano,Stole Dimitrievski,2/18/1993,GK,90,24,11,12,0,0,0,0,0,0,0,0,0,12,1,0
8369,11/7/2022,Real Madrid,Rodrygo,3/18/2000,"FW,RW",90,23,20,3,0,0,0,0,0,0,0,0,0,20,0,1
8370,11/7/2022,Real Madrid,Vinicius Júnior,3/21/2000,LW,90,14,13,1,1,0,0,1,0,0,0,0,0,11,0,0
8371,11/7/2022,Real Madrid,Marco Asensio,4/13/1995,"RW,AM",90,37,32,5,0,0,0,8,1,4,2,2,0,32,0,1
8372,11/7/2022,Real Madrid,Luka Modrić,7/21/1985,LM,78,57,51,6,4,0,0,4,0,1,1,0,0,43,0,3
8373,11/7/2022,Real Madrid,Mariano,5/2/1993,FW,12,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
8374,11/7/2022,Real Madrid,Aurélien Tchouaméni,4/24/1999,CM,68,40,38,2,2,0,0,0,0,0,0,0,0,36,0,0
8375,11/7/2022,Real Madrid,Eduardo Camavinga,11/18/2001,"DM,CM",22,23,21,2,2,0,0,0,0,0,0,0,0,21,0,0
8376,11/7/2022,Real Madrid,Federico Valverde,4/11/1998,"RM,DM",90,49,47,2,2,0,2,0,0,0,0,0,0,43,0,1
8377,11/7/2022,Real Madrid,Ferland Mendy,1/14/1995,LB,84,38,35,3,2,0,1,0,1,0,0,0,0,33,0,0
8378,11/7/2022,Real Madrid,Nacho,4/8/1989,CB,6,11,10,1,0,0,0,0,1,0,0,0,0,10,0,0
8379,11/7/2022,Real Madrid,David Alaba,2/16/1992,"CB,LB",90,47,38,9,5,0,0,3,2,0,0,0,0,39,0,0
8380,11/7/2022,Real Madrid,Éder Militão,4/6/1997,CB,90,52,48,4,4,0,2,1,0,0,0,0,0,42,0,1
8381,11/7/2022,Real Madrid,Dani Carvajal,3/25/1991,RB,84,48,40,8,0,0,1,4,8,0,0,0,0,36,0,2
8382,11/7/2022,Real Madrid,Lucas Vázquez,3/2/1991,RB,6,11,10,1,0,0,0,1,1,0,0,0,0,10,0,0
8383,11/7/2022,Real Madrid,Thibaut Courtois,11/20/1991,GK,90,36,31,5,0,0,0,0,0,0,0,0,0,29,0,0
8384,11/8/2022,Elche,Lucas Boyé,6/27/1995,FW,65,13,11,2,0,0,0,0,0,0,0,0,0,9,0,0
8385,11/8/2022,Elche,Roger Martí,3/8/1990,FW,25,7,6,1,0,0,0,1,0,0,0,0,0,6,0,0
8386,11/8/2022,Elche,Pere Milla,8/15/1992,"LW,LM,RW",90,29,27,2,1,0,0,4,1,0,0,0,0,20,0,0
8387,11/8/2022,Elche,Josan,1/5/1989,RW,56,8,8,0,0,0,0,1,0,0,0,0,0,4,0,0
8388,11/8/2022,Elche,Gerard Gumbau,2/3/1994,"CM,DM",34,23,20,2,1,0,0,2,0,1,0,1,0,18,1,1
8389,11/8/2022,Elche,Álex Collado,10/10/1998,"AM,RM,LW",90,33,32,1,0,1,0,2,0,1,1,0,0,31,0,0
8390,11/8/2022,Elche,Raúl Guti,2/27/1996,DM,57,14,14,0,0,0,1,0,0,0,0,0,0,13,0,0
8391,11/8/2022,Elche,Ezequiel Ponce,8/23/1996,"FW,AM",33,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
8392,11/8/2022,Elche,Omar Mascarell,5/6/1992,"DM,CM",90,40,39,0,0,0,1,1,0,0,0,0,0,34,1,0
8393,11/8/2022,Elche,Carlos Clerc,6/14/1991,LB,80,42,31,11,1,0,0,2,10,0,0,0,0,25,0,3
8394,11/8/2022,Elche,Nicolás Ezequiel Fernández,3/22/1999,LB,10,9,8,1,0,0,0,0,1,0,0,0,0,7,0,0
8395,11/8/2022,Elche,Diego González,4/26/1994,CB,90,51,48,3,3,0,0,0,0,0,0,0,0,44,0,0
8396,11/8/2022,Elche,Enzo Roco,5/31/1992,CB,80,39,39,0,0,1,0,0,0,0,0,0,0,32,0,0
8397,11/8/2022,Elche,Pedro Bigas,7/31/1990,CB,10,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
8398,11/8/2022,Elche,Pol Lirola,5/24/1997,RB,90,48,40,8,0,0,0,5,8,0,0,0,0,28,0,1
8399,11/8/2022,Elche,Édgar Badía,5/27/1991,GK,90,29,14,15,6,0,0,0,0,0,0,0,0,21,0,0
8400,11/8/2022,Girona,Valentín Castellanos,9/3/1998,FW,68,10,9,1,0,0,0,0,0,0,0,0,0,9,0,0
8401,11/8/2022,Girona,Cristhian Stuani,9/24/1986,FW,22,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0
8402,11/8/2022,Girona,Valery,12/14/1998,LM,89,17,17,0,0,0,0,0,0,0,0,0,0,16,0,0
8403,11/8/2022,Girona,Bernardo Espinosa,3/21/1989,RM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8404,11/8/2022,Girona,Aleix García,2/21/1997,CM,89,84,67,14,9,0,1,9,1,4,1,2,0,65,3,5
8405,11/8/2022,Girona,Ramón Terrats,10/2/2000,CM,1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,1
8406,11/8/2022,Girona,Yangel Herrera,3/14/1997,CM,12,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
8407,11/8/2022,Girona,Iván Martín,5/29/1998,CM,78,27,26,1,0,0,0,1,0,0,0,0,0,20,0,2
8408,11/8/2022,Girona,Toni Villa,3/15/1994,RM,68,25,25,0,0,0,0,1,0,0,0,0,0,19,0,1
8409,11/8/2022,Girona,Rodrigo Riquelme,8/31/1999,RM,22,6,5,1,0,0,0,0,0,1,0,0,0,2,0,0
8410,11/8/2022,Girona,Oriol Romeu,8/18/1991,DM,90,48,46,2,2,0,0,0,0,0,0,0,0,42,0,0
8411,11/8/2022,Girona,Javi,10/30/1997,LB,90,35,27,8,2,0,0,0,6,0,0,0,0,29,0,2
8412,11/8/2022,Girona,David López,9/17/1989,CB,90,64,62,2,2,0,1,0,0,0,0,0,0,60,0,0
8413,11/8/2022,Girona,Santiago Bueno,11/16/1997,CB,90,54,53,1,1,0,1,0,0,0,0,0,0,49,0,0
8414,11/8/2022,Girona,Arnau Martinez,10/15/2002,RB,90,62,46,16,0,0,0,2,16,0,0,0,0,49,0,2
8415,11/8/2022,Girona,Paulo Gazzaniga,3/6/1991,GK,90,37,28,9,1,0,0,0,0,0,0,0,0,24,0,0
8416,11/8/2022,Athletic Club,Gorka Guruzeta,7/23/1996,FW,66,19,18,1,0,0,0,0,0,0,0,0,0,17,0,0
8417,11/8/2022,Athletic Club,Iker Muniain,2/6/1992,LM,24,19,17,2,2,0,0,1,0,0,0,0,0,15,0,0
8418,11/8/2022,Athletic Club,Nico Williams,3/20/2002,"LM,RM",82,29,20,8,0,0,0,8,0,8,4,2,0,13,1,4
8419,11/8/2022,Athletic Club,Jon Morcillo,7/29/1998,RM,8,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
8420,11/8/2022,Athletic Club,Ander Herrera,5/28/1989,CM,66,31,30,0,0,2,0,0,0,0,0,0,0,27,1,0
8421,11/8/2022,Athletic Club,Unai Vencedor Paris,11/28/1999,CM,24,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0
8422,11/8/2022,Athletic Club,Oihan Sancet,10/16/1999,CM,77,30,28,2,0,1,0,1,0,2,0,1,0,25,0,1
8423,11/8/2022,Athletic Club,Raúl García,3/22/1986,CM,13,8,8,0,0,0,0,0,0,0,0,0,0,5,0,0
8424,11/8/2022,Athletic Club,Iñaki Williams,1/27/1994,"RM,FW",77,28,28,0,0,0,0,1,0,0,0,0,0,20,0,2
8425,11/8/2022,Athletic Club,Asier Villalibre,8/28/1997,FW,13,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
8426,11/8/2022,Athletic Club,Mikel Vesga,12/8/1992,DM,90,36,36,0,0,1,0,0,0,0,0,0,0,28,0,1
8427,11/8/2022,Athletic Club,Iñigo Lekue,11/4/1992,LB,90,39,32,7,0,0,0,1,7,0,0,0,0,27,0,1
8428,11/8/2022,Athletic Club,Yeray Álvarez,4/18/1994,CB,90,30,28,2,2,0,1,0,0,0,0,0,0,22,0,0
8429,11/8/2022,Athletic Club,Daniel Vivian,3/27/1999,CB,90,26,25,1,1,0,0,0,0,0,0,0,0,16,0,0
8430,11/8/2022,Athletic Club,Óscar de Marcos,9/26/1988,RB,90,37,32,5,1,0,0,3,4,0,0,0,0,27,0,0
8431,11/8/2022,Athletic Club,Unai Simón,1/18/1997,GK,90,28,14,13,0,0,0,0,0,0,0,0,0,19,1,0
8432,11/8/2022,Valladolid,Shon Weissman,5/30/1995,FW,45,11,9,2,0,0,0,0,0,0,0,0,0,8,0,0
8433,11/8/2022,Valladolid,Álvaro Aguado,10/29/1995,LM,45,31,30,1,1,0,3,0,0,0,0,0,0,27,0,0
8434,11/8/2022,Valladolid,Sergi Guardiola,12/25/1990,FW,66,15,14,1,0,0,0,0,0,0,0,0,0,9,0,0
8435,11/8/2022,Valladolid,Sergio León,3/14/1988,FW,24,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8436,11/8/2022,Valladolid,Juanjo Narváez,5/26/1994,"LM,LW",61,16,16,0,0,0,0,0,0,0,0,0,0,11,0,1
