"","Match_Date","Team","Player","DOB","Pos","Min","CrdY","CrdR","2CrdY","Fls","Fld","Off","Crs","Int","TklW","PKwon","PKcon","OG","Recov","Won_Aerial_Duels","Lost_Aerial_Duels","Won_percent_Aerial_Duels"
"6014","9/17/2022","Athletic Club","Raúl García",1986-05-13,"FW",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"6015","9/17/2022","Athletic Club","Álex Berenguer",1995-04-27,"LW",89,0,0,0,0,2,0,3,1,0,0,0,0,3,1,1,50
"6016","9/17/2022","Athletic Club","Aitor Paredes",1999-12-15,"LB,LW",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"6017","9/17/2022","Athletic Club","Nico Williams",2002-05-11,"RW",79,0,0,0,1,2,0,2,1,0,0,0,0,6,2,1,66.7
"6018","9/17/2022","Athletic Club","Oier Zarraga",1998-04-29,"AM",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"6019","9/17/2022","Athletic Club","Iker Muniain",1992-03-29,"AM",78,0,0,0,1,4,0,4,0,1,0,0,0,6,0,1,0
"6020","9/17/2022","Athletic Club","Jon Morcillo",1998-09-19,"RW",12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA
"6021","9/17/2022","Athletic Club","Dani García",1990-02-05,"DM",90,1,0,0,2,1,0,0,1,0,0,0,0,5,0,1,0
"6022","9/17/2022","Athletic Club","Oihan Sancet",1999-12-07,"DM",64,0,0,0,0,0,1,0,0,1,0,0,0,6,2,0,100
"6023","9/17/2022","Athletic Club","Ander Herrera",1989-07-19,"DM",26,0,0,0,1,1,0,0,2,1,0,0,0,2,0,0,NA
"6024","9/17/2022","Athletic Club","Iñigo Lekue",1992-12-26,"LB,LW",90,0,0,0,4,0,0,0,2,1,0,0,0,6,2,1,66.7
"6025","9/17/2022","Athletic Club","Iñigo Martínez",1991-01-22,"CB",90,0,0,0,0,1,1,0,1,0,0,0,0,4,3,0,100
"6026","9/17/2022","Athletic Club","Yeray Álvarez",1994-06-09,"CB",90,0,0,0,1,1,0,0,2,0,0,0,0,3,2,3,40
"6027","9/17/2022","Athletic Club","Óscar de Marcos",1988-11-17,"RB",90,0,0,0,2,1,0,0,0,2,0,0,0,4,1,0,100
"6028","9/17/2022","Athletic Club","Unai Simón",1997-03-11,"GK",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"6029","9/17/2022","Rayo Vallecano","Sergio Camello",2000-07-11,"FW",78,0,0,0,0,1,3,0,0,1,0,0,0,2,2,0,100
"6030","9/17/2022","Rayo Vallecano","Radamel Falcao",1985-07-15,"FW",12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,100
"6031","9/17/2022","Rayo Vallecano","Álvaro García",1991-12-14,"LW",90,0,0,0,1,2,0,4,0,1,0,0,0,5,1,0,100
"6032","9/17/2022","Rayo Vallecano","Isaac Palazón Camacho",1994-04-14,"RW",90,0,0,0,1,5,0,9,2,0,0,0,0,3,1,2,33.3
"6033","9/17/2022","Rayo Vallecano","Óscar Trejo",1987-12-12,"AM",89,0,0,0,5,2,0,0,0,0,0,0,0,2,0,2,0
"6034","9/17/2022","Rayo Vallecano","Bebé",1990-05-14,"AM",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"6035","9/17/2022","Rayo Vallecano","Santi Comesaña",1995-10-30,"DM",68,0,0,0,2,1,0,0,1,1,0,0,0,7,0,1,0
"6036","9/17/2022","Rayo Vallecano","Unai López",1994-12-19,"DM",22,0,0,0,0,0,0,3,1,1,0,0,0,2,1,1,50
"6037","9/17/2022","Rayo Vallecano","Óscar Valentín",1994-07-30,"DM",45,1,0,0,3,0,0,0,1,1,0,0,0,3,0,1,0
"6038","9/17/2022","Rayo Vallecano","Pathé Ciss",1993-09-19,"DM",45,1,0,0,1,0,0,0,1,1,0,0,0,3,1,2,33.3
"6039","9/17/2022","Rayo Vallecano","Francisco Garcia",1999-07-17,"LB",90,0,0,0,0,1,0,6,1,0,0,0,0,2,0,2,0
"6040","9/17/2022","Rayo Vallecano","Catena",1993-12-15,"CB",90,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,50
"6041","9/17/2022","Rayo Vallecano","Florian Lejeune",1991-01-28,"CB",78,0,0,0,0,0,0,1,0,1,0,0,0,3,1,1,50
"6042","9/17/2022","Rayo Vallecano","Abdul Mumin",1998-03-01,"CB",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"6043","9/17/2022","Rayo Vallecano","Iván Balliu",1991-04-25,"RB",90,0,0,0,0,0,0,8,2,1,0,0,0,4,0,0,NA
"6044","9/17/2022","Rayo Vallecano","Stole Dimitrievski",1993-04-10,"GK",90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"6045","9/18/2022","Osasuna","Ante Budimir",1991-06-02,"FW",76,1,0,0,2,0,0,0,0,0,0,0,0,2,3,4,42.9
"6046","9/18/2022","Osasuna","Kike",1989-02-09,"FW",14,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,50
"6047","9/18/2022","Osasuna","Moi Gómez",1994-04-04,"LW,RW",90,0,0,0,1,3,0,8,0,0,0,0,0,2,1,3,25
"6048","9/18/2022","Osasuna","Ezequiel Ávila",1993-07-04,"RW",42,0,1,0,1,1,0,8,0,0,0,0,0,1,0,0,NA
"6049","9/18/2022","Osasuna","Rubén García",1993-05-16,"AM,RW",56,1,0,0,2,1,0,4,0,1,0,0,0,1,1,2,33.3
"6050","9/18/2022","Osasuna","Abdessamad Ezzalzouli",2001-03-22,"LW",34,0,0,0,0,2,0,3,0,1,0,0,0,1,0,0,NA
"6051","9/18/2022","Osasuna","Darko Brašanac",1991-07-17,"DM",67,1,0,0,2,3,0,1,0,2,0,0,0,7,1,1,50
"6052","9/18/2022","Osasuna","Jon Moncayola",1998-01-11,"DM",23,1,0,0,1,0,0,2,0,0,0,0,0,1,1,0,100
"6053","9/18/2022","Osasuna","Lucas Torró",1994-05-26,"DM",90,0,0,0,1,2,0,1,0,1,0,0,0,11,4,6,40
"6054","9/18/2022","Osasuna","Juan Cruz Armada",1992-06-13,"LB,CB",90,0,0,0,0,1,0,2,1,1,0,0,0,5,0,1,0
"6055","9/18/2022","Osasuna","David García",1993-07-20,"CB",76,1,0,0,1,1,0,0,1,0,0,0,0,2,3,4,42.9
"6056","9/18/2022","Osasuna","Manuel Sánchez",2000-08-04,"LB",14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,NA
"6057","9/18/2022","Osasuna","Unai García",1991-06-29,"CB",90,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0
"6058","9/18/2022","Osasuna","Nacho Vidal",1994-06-08,"RB",56,1,0,0,2,0,0,2,1,1,0,0,0,4,1,0,100
"6059","9/18/2022","Osasuna","Rubén Peña",1991-05-25,"RB",34,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,100
"6060","9/18/2022","Osasuna","Sergio Herrera",1993-02-27,"GK",90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
"6061","9/18/2022","Getafe","Enes Ünal",1997-01-05,"FW",81,0,0,0,3,1,0,0,0,0,0,0,0,2,4,3,57.1
"6062","9/18/2022","Getafe","Jaime Mata",1987-12-08,"FW",9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
"6063","9/18/2022","Getafe","Borja Mayoral",1996-10-27,"FW",62,0,0,0,0,2,0,0,0,0,0,0,0,2,1,1,50
"6064","9/18/2022","Getafe","Munir El Haddadi",1995-08-22,"FW",28,0,0,0,0,2,0,0,0,0,0,0,0,2,3,1,75
"6065","9/18/2022","Getafe","Nemanja Maksimović",1994-06-12,"CM",62,0,0,0,0,0,0,0,2,0,0,0,0,3,2,0,100
"6066","9/18/2022","Getafe","Luis Milla",1993-11-02,"CM",27,2,1,1,2,0,0,0,1,0,0,0,0,0,1,1,50
"6067","9/18/2022","Getafe","Mauro Arambarri",1994-10-19,"CM",90,0,0,0,3,0,0,2,0,0,0,0,0,5,2,4,33.3
"6068","9/18/2022","Getafe","Carles Aleñá",1997-04-30,"CM",89,0,0,0,1,3,0,0,0,1,0,0,0,5,1,1,50
"6069","9/18/2022","Getafe","Jaime Seoane",1996-06-03,"CM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"6070","9/18/2022","Getafe","Iglesias",1998-04-23,"LB",90,0,0,0,1,2,0,4,0,1,0,0,0,4,1,2,33.3
"6071","9/18/2022","Getafe","Gastón Álvarez",1999-10-03,"CB",89,0,0,0,2,1,0,1,4,1,0,0,0,2,4,3,57.1
"6072","9/18/2022","Getafe","Alejandro Revuelta Montero",1999-11-18,"CB",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"6073","9/18/2022","Getafe","Stefan Mitrović",1990-01-31,"CB",90,0,0,0,0,2,0,0,1,1,0,0,0,5,3,1,75
"6074","9/18/2022","Getafe","Domingos Duarte",1994-09-06,"CB",90,1,0,0,1,1,0,0,2,1,0,0,0,6,4,0,100
"6075","9/18/2022","Getafe","Damián Suárez",1987-12-13,"RB",90,0,0,0,1,1,0,4,0,1,0,0,0,5,1,0,100
"6076","9/18/2022","Getafe","David Soria",1992-10-26,"GK",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"6077","9/18/2022","Villarreal","Nicolas Jackson",2001-03-27,"FW",81,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,NA
"6078","9/18/2022","Villarreal","José Luis Morales",1987-06-05,"FW,LM",9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA
"6079","9/18/2022","Villarreal","Giovani Lo Celso",1995-11-05,"FW",30,0,0,0,1,0,0,0,0,5,0,0,0,2,0,0,NA
"6080","9/18/2022","Villarreal","Alex Baena",2001-05-26,"LM,FW",60,1,0,0,2,1,0,0,0,0,0,0,0,2,0,1,0
"6081","9/18/2022","Villarreal","Francis Coquelin",1991-01-13,"LM",59,0,0,0,0,1,0,0,1,1,0,0,0,3,0,0,NA
"6082","9/18/2022","Villarreal","Arnaut Groeneveld",1996-06-21,"FW",31,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,NA
"6083","9/18/2022","Villarreal","Daniel Parejo",1988-11-20,"CM",90,0,0,0,1,0,0,10,0,1,0,0,0,6,0,0,NA
"6084","9/18/2022","Villarreal","Étienne Capoue",1988-05-11,"CM",90,0,0,0,2,2,0,0,2,0,0,0,0,4,0,0,NA
"6085","9/18/2022","Villarreal","Samuel Chukwueze",1999-01-29,"RM",58,0,0,0,1,3,0,0,0,2,0,0,0,5,1,0,100
"6086","9/18/2022","Villarreal","Yeremi Pino",2001-11-26,"RM",32,0,0,0,1,1,1,1,0,0,0,0,0,4,1,2,33.3
"6087","9/18/2022","Villarreal","Alfonso Pedraza",1995-11-05,"LB",81,0,0,0,3,0,0,6,0,3,0,0,0,2,0,2,0
"6088","9/18/2022","Villarreal","Johan Mojica",1992-07-31,"LB",9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA
"6089","9/18/2022","Villarreal","Pau Torres",1996-05-22,"CB",90,0,0,0,2,1,0,0,1,1,0,0,0,5,2,2,50
"6090","9/18/2022","Villarreal","Raúl Albiol",1985-08-30,"CB",90,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,100
"6091","9/18/2022","Villarreal","Kiko Femenía",1990-06-27,"RB",90,0,0,0,1,0,0,3,2,0,0,0,0,6,1,0,100
"6092","9/18/2022","Villarreal","Gerónimo Rulli",1992-01-27,"GK",90,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100
"6093","9/18/2022","Sevilla","Rafa Mir",1997-03-24,"FW",90,0,0,0,1,0,3,0,1,0,0,0,0,4,1,3,25
"6094","9/18/2022","Sevilla","Óliver Torres",1994-01-09,"LW",82,0,0,0,0,1,1,2,2,2,0,0,0,7,0,0,NA
"6095","9/18/2022","Sevilla","Papu Gómez",1987-07-24,"LW",8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"6096","9/18/2022","Sevilla","Jesús Navas",1985-02-02,"RW,RB",90,0,0,0,0,3,0,3,0,0,0,0,0,5,0,1,0
"6097","9/18/2022","Sevilla","Isco",1991-11-30,"AM",90,0,0,0,1,3,2,3,0,0,0,0,0,11,1,5,16.7
"6098","9/18/2022","Sevilla","Fernando",1987-06-09,"DM",45,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,NA
"6099","9/18/2022","Sevilla","Tanguy Nianzou",2002-03-01,"CB,DM",45,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,100
"6100","9/18/2022","Sevilla","Joan Jordán",1994-04-30,"DM",90,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,NA
"6101","9/18/2022","Sevilla","Marcos Acuña",1990-12-15,"LB",68,1,0,0,4,3,0,4,2,0,0,0,0,6,1,1,50
"6102","9/18/2022","Sevilla","Alex Telles",1992-03-20,"LB",22,1,0,0,2,0,0,2,0,0,0,0,0,0,1,0,100
"6103","9/18/2022","Sevilla","Enrique Valiente",2001-12-01,"CB",90,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,100
"6104","9/18/2022","Sevilla","Nemanja Gudelj",1991-01-22,"CB,DM",90,1,0,0,1,2,0,0,2,2,0,0,0,2,0,0,NA
"6105","9/18/2022","Sevilla","Carmona",2001-06-16,"RB",68,1,0,0,2,1,0,1,0,1,0,0,0,4,0,0,NA
"6106","9/18/2022","Sevilla","Suso",1993-01-27,"RW",22,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,NA
"6107","9/18/2022","Sevilla","Yassine Bounou",1990-10-29,"GK",45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"6108","9/18/2022","Sevilla","Marko Dmitrović",1991-06-09,"GK",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"6109","9/18/2022","Real Betis","Borja Iglesias",1992-05-25,"FW",90,0,0,0,1,1,1,0,0,0,0,0,0,2,0,1,0
"6110","9/18/2022","Real Betis","Rodrigo",2000-01-17,"LW,RW",90,0,0,0,0,2,0,4,0,0,1,0,0,7,0,1,0
"6111","9/18/2022","Real Betis","Luiz Henrique",2000-04-23,"RW",64,0,0,0,0,2,0,2,1,0,0,0,0,4,1,0,100
"6112","9/18/2022","Real Betis","Willian José",1991-02-05,"LW",26,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,NA
"6113","9/18/2022","Real Betis","Sergio Canales",1990-07-25,"AM",79,0,0,0,0,1,0,6,0,0,0,0,0,5,0,0,NA
"6114","9/18/2022","Real Betis","Paul Akouokou",1997-03-29,"DM",11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,NA
"6115","9/18/2022","Real Betis","William Carvalho",1991-11-02,"DM,AM",90,0,0,0,1,0,0,0,0,1,0,0,0,3,1,1,50
"6116","9/18/2022","Real Betis","Guido Rodríguez",1993-11-11,"DM",90,0,0,0,0,0,0,0,2,2,0,0,0,8,0,1,0
"6117","9/18/2022","Real Betis","Álex Moreno",1993-03-05,"LB",90,0,0,0,4,0,1,1,2,0,0,0,0,6,0,2,0
"6118","9/18/2022","Real Betis","Luiz Felipe",1996-09-29,"CB",90,0,0,0,0,0,0,0,1,2,0,0,0,3,3,0,100
"6119","9/18/2022","Real Betis","Germán Pezzella",1991-04-13,"CB",79,0,0,0,2,1,0,0,5,1,0,0,0,4,0,0,NA
"6120","9/18/2022","Real Betis","Édgar González",1996-10-19,"CB",11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100
"6121","9/18/2022","Real Betis","Martín Montoya",1990-11-16,"RB",54,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,NA
"6122","9/18/2022","Real Betis","Aitor Ruibal",1995-09-30,"RB",36,0,0,0,1,0,0,1,0,2,0,0,0,2,0,0,NA
"6123","9/18/2022","Real Betis","Rui Silva",1993-07-06,"GK",90,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,NA
"6124","9/18/2022","Girona","Valentín Castellanos",1997-10-24,"FW",69,0,0,0,1,2,2,2,0,1,0,0,0,3,1,1,50
"6125","9/18/2022","Girona","Manu Vallejo",1996-07-19,"LW,FW",21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
"6126","9/18/2022","Girona","Rodrigo Riquelme",1999-10-21,"AM",69,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,NA
"6127","9/18/2022","Girona","Samuel Sáiz",1990-06-05,"AM",21,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA
"6128","9/18/2022","Girona","Reinier",2001-05-27,"AM,FW",90,0,0,0,0,1,0,0,1,0,0,0,0,5,0,0,NA
"6129","9/18/2022","Girona","Aleix García",1997-04-13,"CM,DM",88,0,0,0,0,1,0,3,2,0,0,0,0,4,0,0,NA
"6130","9/18/2022","Girona","Casals",2005-02-28,"MF",2,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA
"6131","9/18/2022","Girona","Oriol Romeu",1990-10-08,"CM,DM",90,1,0,0,2,1,0,1,0,6,0,0,0,5,2,2,50
"6132","9/18/2022","Girona","Miguel Gutiérrez",2001-06-09,"WB,LB",90,1,0,0,2,0,0,6,0,0,0,0,0,7,0,0,NA
"6133","9/18/2022","Girona","Arnau Martinez",2002-12-05,"WB,RB",88,0,0,0,1,3,0,1,1,0,0,0,0,7,0,0,NA
"6134","9/18/2022","Girona","Yan Couto",2002-02-21,"RB",2,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,NA
"6135","9/18/2022","Girona","Juanpe",1990-12-18,"CB",90,0,0,0,0,0,0,0,3,1,0,0,0,6,0,1,0
"6136","9/18/2022","Girona","Bernardo Espinosa",1989-05-11,"CB",79,1,0,0,1,0,0,0,1,0,0,1,0,4,1,0,100
"6137","9/18/2022","Girona","Toni Villa",1994-05-05,"RW",11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA
"6138","9/18/2022","Girona","Santiago Bueno",1998-01-06,"CB",90,0,0,0,1,0,0,0,1,1,0,0,0,6,2,2,50
"6139","9/18/2022","Girona","Juan Carlos",1987-06-02,"GK",90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,NA
"6140","9/18/2022","Real Sociedad","Takefusa Kubo",2001-02-23,"FW",80,0,0,0,2,1,1,6,1,2,0,0,0,3,1,1,50
"6141","9/18/2022","Real Sociedad","Beñat Turrientes",2001-06-20,"FW",10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA
"6142","9/18/2022","Real Sociedad","Alexander Sørloth",1995-02-28,"FW",90,1,0,0,2,0,1,0,0,0,0,0,0,4,4,1,80
"6143","9/18/2022","Real Sociedad","Mikel Merino",1996-04-01,"LM",90,0,0,0,3,0,0,1,1,0,0,0,0,10,3,2,60
"6144","9/18/2022","Real Sociedad","David Silva",1985-05-09,"CM",81,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,33.3
"6145","9/18/2022","Real Sociedad","Mohamed Ali Cho",2003-05-27,"CM",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"6146","9/18/2022","Real Sociedad","Brais Méndez",1996-05-04,"RM",88,1,0,0,5,3,0,1,0,1,0,0,0,7,2,2,50
"6147","9/18/2022","Real Sociedad","Igor Zubeldia",1996-10-15,"RM",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"6148","9/18/2022","Real Sociedad","Martín Zubimendi",1998-06-25,"DM",90,0,0,0,2,2,0,0,1,0,0,0,0,8,6,1,85.7
"6149","9/18/2022","Real Sociedad","Aihen Muñoz",1997-07-20,"LB",90,0,0,0,1,0,0,0,1,1,0,0,0,8,2,3,40
"6150","9/18/2022","Real Sociedad","Jon Pacheco",2000-05-05,"CB",90,0,0,0,1,1,0,0,0,2,0,0,0,3,1,6,14.3
"6151","9/18/2022","Real Sociedad","Aritz Elustondo",1993-10-12,"CB",90,1,0,0,2,0,0,0,1,2,0,0,0,6,1,5,16.7
"6152","9/18/2022","Real Sociedad","Andoni Gorosabel",1996-06-26,"RB",90,0,0,0,0,0,0,3,1,1,0,0,0,4,2,2,50
"6153","9/18/2022","Real Sociedad","Álex Remiro",1994-10-04,"GK",90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100
"6154","9/18/2022","Espanyol","Martin Braithwaite",1991-02-28,"FW",90,0,0,0,0,0,2,0,1,0,0,0,0,1,2,3,40
"6155","9/18/2022","Espanyol","Joselu",1989-10-11,"FW",90,0,0,0,0,6,1,0,0,0,0,0,0,5,8,4,66.7
"6156","9/18/2022","Espanyol","Edu Expósito",1996-06-20,"CM",74,0,0,0,0,2,0,1,2,1,0,0,0,6,1,2,33.3
"6157","9/18/2022","Espanyol","Dani Gómez",1998-06-16,"RM",16,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,100
"6158","9/18/2022","Espanyol","Vinicius Souza",1999-03-22,"CM,DM",84,0,0,0,3,1,0,0,2,1,0,0,0,4,3,2,60
"6159","9/18/2022","Espanyol","Pol Lozano",1998-10-30,"CM",6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"6160","9/18/2022","Espanyol","Sergi Darder",1993-04-03,"CM",90,0,0,0,0,1,0,3,1,1,0,0,0,1,1,0,100
"6161","9/18/2022","Espanyol","Brian Oliván",1993-10-20,"LB,LW",90,0,0,0,2,1,0,7,0,2,0,0,0,9,2,2,50
"6162","9/18/2022","Espanyol","Leandro Cabrera",1991-03-24,"CB",90,0,0,0,1,2,0,0,5,1,0,0,0,6,2,2,50
"6163","9/18/2022","Espanyol","Sergi Gómez",1991-10-13,"CB",90,0,0,0,1,0,0,0,2,0,0,0,0,5,1,4,20
"6164","9/18/2022","Espanyol","Fernando Calero",1995-09-17,"CB",74,0,0,0,1,1,0,1,0,2,0,0,0,6,3,2,60
"6165","9/18/2022","Espanyol","Aleix Vidal",1989-08-01,"RB",16,0,0,0,0,1,0,3,1,1,0,0,0,2,0,0,NA
"6166","9/18/2022","Espanyol","Omar El Hilali",2003-09-11,"RB",53,0,0,0,0,2,0,2,0,1,0,0,0,4,1,1,50
"6167","9/18/2022","Espanyol","Javi Puado",1998-02-04,"RW,LM",37,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0
"6168","9/18/2022","Espanyol","Álvaro Fernández",1997-11-12,"GK",90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,NA
"6169","9/18/2022","Atlético Madrid","João Félix",1999-01-08,"FW",61,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0
"6170","9/18/2022","Atlético Madrid","Matheus Cunha",1999-02-08,"FW",29,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,NA
"6171","9/18/2022","Atlético Madrid","Antoine Griezmann",1990-09-29,"FW,LM,RM",90,0,0,0,0,1,0,13,2,0,0,0,0,3,0,0,NA
"6172","9/18/2022","Atlético Madrid","Koke",1991-05-08,"CM",72,1,0,0,3,2,0,0,0,2,0,0,0,5,1,0,100
"6173","9/18/2022","Atlético Madrid","Ángel Correa",1994-09-04,"RM",18,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,NA
"6174","9/18/2022","Atlético Madrid","Geoffrey Kondogbia",1992-07-22,"CM",80,0,0,0,1,0,0,0,1,1,0,0,0,11,0,1,0
"6175","9/18/2022","Atlético Madrid","Saúl Ñíguez",1994-01-31,"CM",10,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,100
"6176","9/18/2022","Atlético Madrid","Rodrigo De Paul",1994-02-03,"CM",61,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,NA
"6177","9/18/2022","Atlético Madrid","Álvaro Morata",1991-12-05,"FW",29,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100
"6178","9/18/2022","Atlético Madrid","Yannick Carrasco",1993-08-28,"WB,LM",71,0,0,0,0,1,1,2,0,1,0,0,0,2,0,0,NA
"6179","9/18/2022","Atlético Madrid","Mario Hermoso",1995-03-25,"CB",18,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,NA
"6180","9/18/2022","Atlético Madrid","Marcos Llorente",1994-06-20,"WB,RB",90,0,0,0,2,2,0,2,3,0,0,0,0,6,0,0,NA
"6181","9/18/2022","Atlético Madrid","Reinildo Mandava",1993-06-02,"CB,LB",90,1,0,0,3,3,0,0,1,1,0,0,0,8,1,3,25
"6182","9/18/2022","Atlético Madrid","Axel Witsel",1988-05-16,"CB,CM",90,0,0,0,1,0,0,0,1,0,0,0,0,5,1,1,50
"6183","9/18/2022","Atlético Madrid","Felipe",1989-01-19,"CB",90,0,0,0,1,1,0,0,0,1,0,0,0,8,0,2,0
"6184","9/18/2022","Atlético Madrid","Jan Oblak",1992-05-05,"GK",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"6185","9/18/2022","Real Madrid","Rodrygo",2000-05-07,"FW",85,0,0,0,2,3,0,0,1,0,0,0,0,0,1,2,33.3
"6186","9/18/2022","Real Madrid","Dani Ceballos",1996-07-02,"LM",5,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,NA
"6187","9/18/2022","Real Madrid","Vinicius Júnior",2000-05-10,"LW",90,0,0,0,6,2,0,0,1,0,0,0,0,3,0,0,NA
"6188","9/18/2022","Real Madrid","Federico Valverde",1998-05-31,"RW",90,0,0,0,0,2,0,0,0,1,0,0,0,6,3,1,75
"6189","9/18/2022","Real Madrid","Toni Kroos",1989-04-30,"LM",85,0,0,0,2,0,0,2,2,0,0,0,0,6,0,0,NA
"6190","9/18/2022","Real Madrid","Marco Asensio",1995-06-02,"FW",5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,NA
"6191","9/18/2022","Real Madrid","Aurélien Tchouaméni",1999-06-13,"CM",90,0,0,0,1,1,0,1,2,2,0,0,0,4,2,2,50
"6192","9/18/2022","Real Madrid","Luka Modrić",1985-09-09,"RM",81,0,0,0,1,2,0,0,1,0,0,0,0,5,1,0,100
"6193","9/18/2022","Real Madrid","Eduardo Camavinga",2002-01-07,"RM",9,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,100
"6194","9/18/2022","Real Madrid","Ferland Mendy",1995-03-05,"LB",74,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,NA
"6195","9/18/2022","Real Madrid","Antonio Rüdiger",1992-08-23,"LB",16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA
"6196","9/18/2022","Real Madrid","David Alaba",1992-04-06,"CB",90,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,NA
"6197","9/18/2022","Real Madrid","Éder Militão",1997-05-26,"CB",90,0,0,0,1,2,0,0,1,2,0,0,0,3,0,0,NA
"6198","9/18/2022","Real Madrid","Dani Carvajal",1991-05-14,"RB",90,1,0,0,2,0,0,0,3,2,0,0,0,6,0,0,NA
"6199","9/18/2022","Real Madrid","Thibaut Courtois",1992-01-09,"GK",90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,NA
"6200","9/30/2022","Athletic Club","Iñaki Williams",1994-03-07,"FW,RW",90,0,0,0,1,0,2,2,0,0,0,0,0,2,1,0,100
"6201","9/30/2022","Athletic Club","Álex Berenguer",1995-04-14,"LW",78,0,0,0,0,0,2,4,0,1,0,0,0,3,0,0,NA
"6202","9/30/2022","Athletic Club","Mikel Vesga",1993-01-16,"CM,LM",12,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,NA
"6203","9/30/2022","Athletic Club","Nico Williams",2002-04-28,"RW,LW",90,0,0,0,0,0,1,6,0,0,0,0,0,4,0,1,0
"6204","9/30/2022","Athletic Club","Iker Muniain",1992-03-16,"AM",78,0,0,0,1,5,0,7,1,1,0,0,0,4,0,0,NA
