,Match_Date,Team,Player,DOB,Pos,Min,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Succ_Dribbles,Att_Dribbles,Succ_percent_Dribbles,Mis_Dribbles,Dis_Dribbles,Rec_Receiving,Prog_Receiving
3862,11/5/2022,Everton,Anthony Gordon,2000-06-20,LW,20,10,1,2,2,6,1,10,0,0,NA,0,0,8,0
3863,11/5/2022,Everton,Demarai Gray,1996-02-25,RW,90,50,1,5,16,29,3,50,0,0,NA,4,0,33,3
3864,11/5/2022,Everton,Amadou Onana,2001-06-01,LM,60,31,1,5,12,14,3,31,0,2,0,2,1,18,3
3865,11/5/2022,Everton,Abdoulaye Doucouré,1992-03-06,LM,30,22,0,1,6,15,2,22,1,1,100,1,0,19,0
3866,11/5/2022,Everton,Idrissa Gana Gueye,1989-08-25,CM,45,31,1,13,15,3,0,31,1,1,100,0,0,18,0
3867,11/5/2022,Everton,James Garner,2000-07-24,CM,45,38,3,6,21,11,3,38,0,1,0,0,1,18,0
3868,11/5/2022,Everton,Alex Iwobi,1995-11-05,RM,90,60,2,9,28,24,3,60,0,0,NA,2,2,46,1
3869,11/5/2022,Everton,Vitaliy Mykolenko,1998-12-26,LB,90,64,7,15,27,24,2,64,0,1,0,1,0,32,2
3870,11/5/2022,Everton,James Tarkowski,1991-12-11,CB,90,72,9,28,41,3,2,72,0,0,NA,0,0,52,0
3871,11/5/2022,Everton,Conor Coady,1992-06-24,CB,90,75,7,35,37,3,0,75,0,0,NA,1,0,62,0
3872,11/5/2022,Everton,Séamus Coleman,1988-09-24,RB,70,34,2,14,12,8,1,34,0,1,0,0,0,16,0
3873,11/5/2022,Everton,Nathan Patterson,2001-10-01,RB,20,28,3,4,11,13,0,28,0,0,NA,0,0,17,0
3874,11/5/2022,Everton,Jordan Pickford,1993-07-14,GK,90,53,37,52,1,0,0,53,0,0,NA,0,0,29,0
3875,11/5/2022,Leicester City,Patson Daka,1998-09-18,FW,69,23,1,1,10,12,5,23,0,0,NA,3,0,19,7
3876,11/5/2022,Leicester City,Jamie Vardy,1986-03-28,FW,21,3,1,1,1,1,0,3,0,0,NA,0,0,2,1
3877,11/5/2022,Leicester City,Harvey Barnes,1997-01-18,LM,90,41,1,2,21,20,6,41,0,1,0,1,1,36,9
3878,11/5/2022,Leicester City,Kiernan Dewsbury-Hall,1998-07-14,CM,77,47,2,7,24,17,3,47,3,4,75,3,5,33,4
3879,11/5/2022,Leicester City,Marc Albrighton,1988-12-09,RM,13,11,2,7,3,1,0,11,0,0,NA,0,0,2,0
3880,11/5/2022,Leicester City,Youri Tielemans,1996-11-12,CM,89,77,2,20,45,12,0,77,0,0,NA,1,0,56,1
3881,11/5/2022,Leicester City,Nampalys Mendy,1992-02-16,CM,1,3,0,0,3,0,0,3,0,0,NA,0,0,2,0
3882,11/5/2022,Leicester City,James Maddison,1995-12-18,"RM,CM",90,63,0,8,21,34,13,63,3,6,50,2,0,49,8
3883,11/5/2022,Leicester City,Boubakary Soumaré,1998-06-27,DM,69,66,2,18,46,2,0,66,0,0,NA,1,2,45,2
3884,11/5/2022,Leicester City,Wilfred Ndidi,1996-02-02,DM,21,15,2,9,5,1,0,15,0,0,NA,0,0,7,0
3885,11/5/2022,Leicester City,James Justin,1997-06-19,LB,90,69,4,23,29,19,0,69,0,0,NA,1,0,40,1
3886,11/5/2022,Leicester City,Wout Faes,1997-09-05,CB,90,85,10,40,43,2,2,85,0,0,NA,0,0,61,0
3887,11/5/2022,Leicester City,Daniel Amartey,1994-02-12,CB,90,66,14,36,30,0,0,66,0,0,NA,0,0,47,0
3888,11/5/2022,Leicester City,Timothy Castagne,1995-01-11,RB,90,67,1,25,27,15,2,67,0,1,0,0,1,43,0
3889,11/5/2022,Leicester City,Danny Ward,1993-02-13,GK,90,45,34,45,0,0,0,45,0,0,NA,0,0,25,0
3890,11/6/2022,Chelsea,Pierre-Emerick Aubameyang,1989-02-05,FW,63,8,2,2,2,4,2,8,0,0,NA,0,0,4,1
3891,11/6/2022,Chelsea,Armando Broja,2001-07-20,FW,27,10,0,0,4,6,1,10,1,2,50,3,3,10,2
3892,11/6/2022,Chelsea,Mason Mount,1998-03-22,LW,77,34,2,9,15,10,2,34,0,0,NA,5,0,17,2
3893,11/6/2022,Chelsea,Christian Pulisic,1998-08-06,LW,13,5,0,0,5,0,0,5,0,0,NA,0,0,3,0
3894,11/6/2022,Chelsea,Raheem Sterling,1994-01-16,RW,90,34,0,7,14,14,2,34,1,6,16.7,1,3,25,3
3895,11/6/2022,Chelsea,Kai Havertz,1999-01-20,AM,63,33,3,6,10,18,4,33,0,0,NA,4,1,22,6
3896,11/6/2022,Chelsea,Conor Gallagher,1999-05-15,AM,27,24,0,6,11,7,0,24,0,0,NA,1,1,14,0
3897,11/6/2022,Chelsea,Jorginho,1991-02-10,DM,90,42,4,22,15,5,0,42,0,0,NA,0,0,17,1
3898,11/6/2022,Chelsea,Ruben Loftus-Cheek,1995-04-18,DM,77,30,1,6,18,6,0,30,0,0,NA,1,0,16,0
3899,11/6/2022,Chelsea,Mateo Kovačić,1993-11-10,DM,13,10,0,6,3,1,0,10,0,0,NA,0,0,9,0
3900,11/6/2022,Chelsea,Marc Cucurella,1998-04-12,LB,90,44,3,15,19,10,2,44,0,0,NA,1,1,21,0
3901,11/6/2022,Chelsea,Thiago Silva,1984-08-17,CB,90,70,14,41,27,2,1,70,0,0,NA,0,1,45,0
3902,11/6/2022,Chelsea,Trevoh Chalobah,1999-03-09,CB,90,51,12,31,19,1,1,51,0,0,NA,0,0,31,0
3903,11/6/2022,Chelsea,César Azpilicueta,1989-06-27,RB,90,69,9,37,23,10,0,69,1,2,50,0,0,32,1
3904,11/6/2022,Chelsea,Edouard Mendy,1991-07-02,GK,90,39,33,38,1,0,0,39,0,0,NA,0,0,15,0
3905,11/6/2022,Arsenal,Gabriel Jesus,1996-09-04,FW,90,52,2,5,14,33,9,52,3,9,33.3,6,3,36,9
3906,11/6/2022,Arsenal,Martinelli,2001-02-02,LW,89,39,0,7,14,19,2,39,1,2,50,3,3,30,7
3907,11/6/2022,Arsenal,Rob Holding,1995-08-11,CB,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
3908,11/6/2022,Arsenal,Bukayo Saka,2001-07-10,RW,90,52,0,4,19,30,2,52,0,2,0,2,5,41,9
3909,11/6/2022,Arsenal,Granit Xhaka,1992-08-25,LM,90,59,4,14,25,20,3,59,0,0,NA,1,3,30,3
3910,11/6/2022,Arsenal,Thomas Partey,1993-01-25,CM,90,69,5,21,36,12,2,69,2,3,66.7,1,0,37,0
3911,11/6/2022,Arsenal,Martin Ødegaard,1998-02-02,RM,86,39,2,7,12,20,2,39,1,1,100,1,2,30,4
3912,11/6/2022,Arsenal,Mohamed Elneny,1992-03-22,"RM,CM",4,4,0,0,2,2,0,4,0,0,NA,0,0,3,1
3913,11/6/2022,Arsenal,Oleksandr Zinchenko,1996-01-30,LB,77,54,4,18,20,16,0,54,0,0,NA,3,1,23,1
3914,11/6/2022,Arsenal,Kieran Tierney,1997-01-08,LB,13,12,1,3,5,4,0,12,0,1,0,0,0,3,0
3915,11/6/2022,Arsenal,Gabriel Dos Santos,1997-02-06,CB,90,68,11,34,30,6,4,68,0,0,NA,1,0,40,0
3916,11/6/2022,Arsenal,William Saliba,2000-08-14,CB,90,68,13,45,22,2,2,68,0,0,NA,2,0,33,0
3917,11/6/2022,Arsenal,Ben White,1997-09-15,RB,90,65,3,15,34,16,2,65,1,1,100,0,0,48,1
3918,11/6/2022,Arsenal,Aaron Ramsdale,1997-11-25,GK,90,31,20,30,1,0,0,31,0,0,NA,0,0,20,0
3919,11/6/2022,West Ham United,Gianluca Scamacca,1998-03-04,FW,45,12,0,2,5,5,1,12,0,1,0,5,0,10,5
3920,11/6/2022,West Ham United,Michail Antonio,1989-08-25,FW,45,13,0,0,7,6,2,13,0,2,0,4,0,11,2
3921,11/6/2022,West Ham United,Saïd Benrahma,1995-05-21,LW,63,20,1,4,12,4,0,20,0,2,0,3,2,12,3
3922,11/6/2022,West Ham United,Manuel Lanzini,1992-06-03,LW,27,17,0,4,12,2,0,17,0,0,NA,0,0,15,0
3923,11/6/2022,West Ham United,Jarrod Bowen,1996-02-09,RW,90,32,0,4,17,11,3,32,0,4,0,2,0,23,3
3924,11/6/2022,West Ham United,Lucas Paquetá,1997-06-23,AM,89,55,2,15,33,8,0,55,1,1,100,0,1,35,3
3925,11/6/2022,West Ham United,Pablo Fornals,1995-06-17,AM,1,2,0,1,1,0,0,2,0,0,NA,0,0,0,0
3926,11/6/2022,West Ham United,Declan Rice,1998-03-30,DM,90,73,2,21,41,11,0,73,0,0,NA,0,1,60,2
3927,11/6/2022,West Ham United,Tomáš Souček,1994-06-27,DM,63,38,3,13,22,3,0,38,0,0,NA,0,0,22,0
3928,11/6/2022,West Ham United,Flynn Downes,1998-04-11,DM,27,19,0,4,14,1,0,19,0,0,NA,1,0,15,1
3929,11/6/2022,West Ham United,Aaron Cresswell,1989-01-31,LB,90,53,3,19,29,5,0,53,0,0,NA,0,1,32,1
3930,11/6/2022,West Ham United,Kurt Zouma,1994-10-24,CB,90,59,14,42,18,0,0,59,0,0,NA,0,0,45,0
3931,11/6/2022,West Ham United,Craig Dawson,1989-11-11,CB,90,56,14,35,20,1,1,56,0,0,NA,0,0,29,0
3932,11/6/2022,West Ham United,Thilo Kehrer,1996-08-12,RB,90,58,4,22,28,8,1,58,1,1,100,1,0,34,0
3933,11/6/2022,West Ham United,Łukasz Fabiański,1984-10-07,GK,90,41,38,41,0,0,0,41,0,0,NA,0,0,15,0
3934,11/6/2022,Crystal Palace,Wilfried Zaha,1991-11-22,FW,90,41,0,0,12,29,6,41,0,4,0,4,3,36,7
3935,11/6/2022,Crystal Palace,Eberechi Eze,1998-02-25,LW,90,54,0,1,25,28,6,54,1,2,50,3,0,36,4
3936,11/6/2022,Crystal Palace,Jordan Ayew,1991-07-25,RW,90,54,0,2,33,20,1,54,1,1,100,5,2,46,1
3937,11/6/2022,Crystal Palace,Jeffrey Schlupp,1992-02-16,LM,90,73,2,13,48,14,0,73,0,2,0,0,1,48,1
3938,11/6/2022,Crystal Palace,Cheick Doucouré,1999-03-18,CM,76,54,0,10,36,9,0,54,2,2,100,0,1,47,2
3939,11/6/2022,Crystal Palace,Luka Milivojević,1990-09-14,LM,14,15,0,5,10,0,0,15,0,0,NA,0,0,10,0
3940,11/6/2022,Crystal Palace,Michael Olise,2001-01-22,RM,90,82,0,3,36,43,10,82,3,4,75,2,0,66,7
3941,11/6/2022,Crystal Palace,Tyrick Mitchell,1999-07-03,LB,90,58,4,14,21,23,6,58,1,1,100,3,2,34,7
3942,11/6/2022,Crystal Palace,Marc Guéhi,2000-03-24,CB,90,73,8,36,37,0,0,73,0,1,0,2,0,56,0
3943,11/6/2022,Crystal Palace,Joachim Andersen,1995-12-30,CB,90,84,6,41,42,1,0,84,0,0,NA,0,0,65,0
3944,11/6/2022,Crystal Palace,Nathaniel Clyne,1990-09-10,RB,90,86,1,19,55,12,1,86,0,1,0,0,0,62,1
3945,11/6/2022,Crystal Palace,Vicente Guaita,1986-03-25,GK,90,43,36,43,0,0,0,43,0,0,NA,0,0,27,0
3946,11/6/2022,Southampton,Theo Walcott,1988-08-01,FW,63,14,0,1,4,10,1,14,0,2,0,2,0,6,2
3947,11/6/2022,Southampton,Samuel Edozie,2002-04-26,RM,27,17,0,2,8,7,2,17,2,4,50,0,1,14,1
3948,11/6/2022,Southampton,Mohamed Elyounoussi,1994-05-09,"LW,LM",90,64,1,5,32,29,6,64,1,1,100,2,0,37,7
3949,11/6/2022,Southampton,Stuart Armstrong,1991-08-29,RW,63,37,1,6,21,11,2,37,2,2,100,0,2,26,5
3950,11/6/2022,Southampton,Joe Aribo,1996-04-10,FW,27,10,0,0,6,5,0,10,1,2,50,0,0,10,2
3951,11/6/2022,Southampton,Che Adams,1996-03-25,AM,63,24,1,2,8,14,5,24,1,1,100,1,0,20,6
3952,11/6/2022,Southampton,Adam Armstrong,1996-05-23,FW,27,14,0,0,3,11,1,14,1,1,100,0,0,9,1
3953,11/6/2022,Southampton,Ainsley Maitland-Niles,1997-06-27,"RB,DM",90,69,0,18,35,16,2,69,1,1,100,0,1,40,1
3954,11/6/2022,Southampton,James Ward-Prowse,1994-11-03,"DM,CM",90,91,2,10,49,32,0,91,0,0,NA,1,2,60,2
3955,11/6/2022,Southampton,Romain Perraud,1997-08-14,LB,90,69,1,16,21,32,2,69,2,4,50,1,0,42,2
3956,11/6/2022,Southampton,Mohammed Salisu,1998-10-02,CB,90,69,8,28,32,9,3,69,0,0,NA,0,0,29,0
3957,11/6/2022,Southampton,Armel Bella Kotchap,2001-01-20,CB,71,52,10,23,27,3,2,52,0,1,0,0,0,19,0
3958,11/6/2022,Southampton,Duje Ćaleta-Car,1996-08-04,CB,19,9,0,4,4,1,0,9,0,0,NA,0,0,6,0
3959,11/6/2022,Southampton,Juan Larios,2003-03-25,RB,33,19,1,8,7,5,1,19,1,1,100,2,0,8,0
3960,11/6/2022,Southampton,Roméo Lavia,2003-03-13,"CM,DM",57,43,0,3,30,11,0,43,1,1,100,0,1,31,0
3961,11/6/2022,Southampton,Gavin Bazunu,2001-06-11,GK,90,35,21,34,1,0,0,35,0,0,NA,0,0,22,0
3962,11/6/2022,Newcastle United,Callum Wilson,1991-06-28,FW,45,12,2,2,4,6,2,12,0,1,0,3,1,6,1
3963,11/6/2022,Newcastle United,Chris Wood,1991-01-15,FW,45,15,2,4,6,5,1,15,0,0,NA,1,0,9,2
3964,11/6/2022,Newcastle United,Jacob Murphy,1994-06-21,LW,63,20,0,2,7,12,1,20,0,2,0,0,1,15,6
3965,11/6/2022,Newcastle United,Jonjo Shelvey,1991-06-28,LM,27,15,0,6,8,1,0,15,0,0,NA,0,0,9,0
3966,11/6/2022,Newcastle United,Miguel Almirón,1993-05-24,RW,80,33,1,4,15,14,5,33,1,3,33.3,0,0,19,2
3967,11/6/2022,Newcastle United,Elliot Anderson,2002-11-11,RW,10,6,0,2,1,3,0,6,0,0,NA,0,0,2,1
3968,11/6/2022,Newcastle United,Joe Willock,1999-06-09,"LM,LW",72,40,1,7,19,15,4,40,0,3,0,3,1,27,5
3969,11/6/2022,Newcastle United,Allan Saint-Maximin,1996-07-22,LW,18,15,0,1,11,3,0,15,1,3,33.3,0,3,11,0
3970,11/6/2022,Newcastle United,Bruno Guimarães,1996-12-02,CM,90,66,3,17,40,9,0,66,0,2,0,1,2,50,0
3971,11/6/2022,Newcastle United,Sean Longstaff,1997-10-29,RM,90,41,0,7,26,9,1,41,0,0,NA,0,2,23,2
3972,11/6/2022,Newcastle United,Dan Burn,1991-11-17,LB,90,58,10,28,22,8,1,58,0,0,NA,1,1,26,1
3973,11/6/2022,Newcastle United,Sven Botman,1999-03-26,CB,90,51,11,36,14,1,1,51,0,0,NA,0,0,25,0
3974,11/6/2022,Newcastle United,Fabian Schär,1991-02-10,CB,90,48,8,29,19,0,0,48,0,0,NA,0,0,17,0
3975,11/6/2022,Newcastle United,Kieran Trippier,1990-08-10,RB,79,66,4,24,32,10,0,66,0,1,0,0,0,30,1
3976,11/6/2022,Newcastle United,Javier Manquillo,1993-11-08,RB,11,7,1,2,2,3,0,7,0,0,NA,0,0,5,0
3977,11/6/2022,Newcastle United,Nick Pope,1991-10-08,GK,90,34,30,34,0,0,0,34,0,0,NA,0,0,8,0
3978,11/6/2022,Aston Villa,Ollie Watkins,1995-03-01,FW,77,28,1,3,14,11,3,28,0,0,NA,4,1,20,4
3979,11/6/2022,Aston Villa,Boubacar Kamara,1998-12-16,"CM,FW",13,16,1,7,7,2,0,16,0,0,NA,0,0,10,0
3980,11/6/2022,Aston Villa,Leon Bailey,1997-05-18,FW,69,22,0,2,9,11,3,22,2,6,33.3,1,2,15,2
3981,11/6/2022,Aston Villa,John McGinn,1994-10-06,"LW,FW",21,13,0,1,6,6,0,13,0,1,0,2,1,10,1
3982,11/6/2022,Aston Villa,Emi Buendía,1996-02-19,"AM,LM",78,45,2,15,19,12,1,45,0,0,NA,1,1,31,2
3983,11/6/2022,Aston Villa,Danny Ings,1992-04-15,FW,12,6,0,1,2,3,1,6,0,1,0,0,1,3,1
3984,11/6/2022,Aston Villa,Jacob Ramsey,2000-12-22,"AM,RM,RW",90,51,4,15,25,12,2,51,0,2,0,5,1,35,5
3985,11/6/2022,Aston Villa,Douglas Luiz,1997-11-15,"CM,DM",90,56,0,16,31,9,0,56,0,1,0,2,0,36,0
3986,11/6/2022,Aston Villa,Leander Dendoncker,1994-09-29,"DM,CM",89,28,4,15,12,1,0,28,0,0,NA,0,1,11,0
3987,11/6/2022,Aston Villa,Morgan Sanson,1994-06-06,CM,1,3,0,0,2,1,0,3,0,0,NA,0,0,3,0
3988,11/6/2022,Aston Villa,Lucas Digne,1993-04-09,LB,78,47,4,17,17,13,0,47,0,0,NA,0,1,32,1
3989,11/6/2022,Aston Villa,Ashley Young,1985-03-20,LB,12,12,2,6,5,1,0,12,0,0,NA,0,0,6,0
3990,11/6/2022,Aston Villa,Tyrone Mings,1992-07-25,CB,90,60,12,44,16,0,0,60,0,0,NA,0,0,39,0
3991,11/6/2022,Aston Villa,Ezri Konsa,1997-10-15,CB,90,51,14,32,18,1,1,51,0,2,0,2,0,35,1
3992,11/6/2022,Aston Villa,Matty Cash,1997-05-14,RB,90,53,4,22,23,8,0,53,0,1,0,0,0,29,0
3993,11/6/2022,Aston Villa,Emiliano Martínez,1992-07-06,GK,90,49,42,49,0,0,0,49,0,0,NA,0,0,27,0
3994,11/6/2022,Manchester United,Cristiano Ronaldo,1984-05-16,FW,90,23,0,1,7,15,3,23,0,0,NA,1,0,15,3
3995,11/6/2022,Manchester United,Alejandro Garnacho,2004-02-28,LW,64,36,0,0,7,29,10,36,0,4,0,2,1,27,9
3996,11/6/2022,Manchester United,Anthony Elanga,2001-10-21,RW,26,12,0,0,4,8,4,12,0,1,0,1,0,11,1
3997,11/6/2022,Manchester United,Marcus Rashford,1997-10-31,"RW,LW",90,38,0,3,13,23,5,38,2,3,66.7,3,5,32,6
3998,11/6/2022,Manchester United,Donny van de Beek,1996-10-04,AM,65,18,0,0,6,12,4,18,0,0,NA,0,0,15,7
3999,11/6/2022,Manchester United,Anthony Martial,1995-01-10,AM,25,10,0,0,2,8,1,10,0,0,NA,1,0,10,0
4000,11/6/2022,Manchester United,Christian Eriksen,1991-06-02,DM,90,84,1,11,35,38,0,84,0,0,NA,1,0,67,3
4001,11/6/2022,Manchester United,Casemiro,1991-06-20,DM,90,79,0,8,51,20,0,79,0,1,0,0,0,55,1
4002,11/6/2022,Manchester United,Luke Shaw,1995-03-24,LB,64,80,3,15,43,23,0,80,0,1,0,1,0,55,3
4003,11/6/2022,Manchester United,Tyrell Malacia,1999-06-03,LB,26,16,0,3,5,8,0,16,0,1,0,1,0,11,0
4004,11/6/2022,Manchester United,Lisandro Martínez,1997-04-07,CB,90,103,8,40,57,6,0,103,0,0,NA,0,0,79,0
4005,11/6/2022,Manchester United,Victor Lindelöf,1994-04-03,CB,90,64,3,31,32,1,0,64,0,0,NA,0,0,48,0
4006,11/6/2022,Manchester United,Diogo Dalot,1998-08-03,RB,90,75,1,18,39,20,2,75,1,2,50,1,1,47,6
4007,11/6/2022,Manchester United,David de Gea,1989-11-16,GK,90,28,24,28,0,0,0,28,0,0,NA,0,0,19,0
4008,11/6/2022,Tottenham Hotspur,Ivan Perišić,1988-05-09,"FW,LB,WB",90,54,0,3,11,42,6,54,1,1,100,3,0,26,8
4009,11/6/2022,Tottenham Hotspur,Harry Kane,1993-04-25,FW,90,29,0,2,14,14,7,29,0,1,0,6,3,23,5
4010,11/6/2022,Tottenham Hotspur,Pierre Højbjerg,1995-05-11,CM,90,69,4,12,37,21,2,69,0,0,NA,1,1,46,5
4011,11/6/2022,Tottenham Hotspur,Yves Bissouma,1996-06-29,CM,87,70,3,14,41,15,0,70,2,2,100,3,2,45,0
4012,11/6/2022,Tottenham Hotspur,Lucas Moura,1992-05-27,AM,3,4,0,0,2,2,2,4,0,0,NA,0,0,1,0
4013,11/6/2022,Tottenham Hotspur,Rodrigo Bentancur,1997-02-17,CM,90,64,0,8,40,17,2,64,4,4,100,1,1,47,3
4014,11/6/2022,Tottenham Hotspur,Ryan Sessegnon,1999-12-03,LB,67,38,2,5,17,16,3,38,1,3,33.3,0,0,19,5
4015,11/6/2022,Tottenham Hotspur,Dejan Kulusevski,1999-10-18,"FW,AM",23,16,0,0,1,15,1,16,0,0,NA,2,0,13,4
4016,11/6/2022,Tottenham Hotspur,Ben Davies,1992-10-17,CB,90,69,2,22,39,8,0,69,0,1,0,2,0,44,0
4017,11/6/2022,Tottenham Hotspur,Clément Lenglet,1995-02-02,CB,90,88,9,41,44,4,1,88,0,1,0,0,0,66,0
4018,11/6/2022,Tottenham Hotspur,Eric Dier,1993-04-02,CB,90,93,9,39,36,18,2,93,0,0,NA,1,0,61,1
4019,11/6/2022,Tottenham Hotspur,Emerson,1998-03-30,RB,67,51,2,16,20,15,0,51,0,0,NA,1,2,31,2
4020,11/6/2022,Tottenham Hotspur,Matt Doherty,1991-04-05,"RB,WB",23,25,0,1,9,16,2,25,0,1,0,1,0,20,3
4021,11/6/2022,Tottenham Hotspur,Hugo Lloris,1986-02-23,GK,90,21,18,21,0,0,0,21,0,0,NA,0,0,9,0
4022,11/6/2022,Liverpool,Darwin Núñez,1999-02-15,FW,86,47,1,4,20,24,8,47,1,3,33.3,2,0,34,10
4023,11/6/2022,Liverpool,Joe Gomez,1996-12-13,"FW,CB",4,1,1,1,0,0,0,1,0,0,NA,0,0,0,0
4024,11/6/2022,Liverpool,Mohamed Salah,1992-01-30,FW,89,56,1,6,30,20,8,56,0,2,0,8,1,43,5
4025,11/6/2022,Liverpool,Alex Oxlade-Chamberlain,1993-05-31,FW,1,1,0,0,1,0,0,1,0,0,NA,0,0,2,1
4026,11/6/2022,Liverpool,Roberto Firmino,1991-09-05,AM,73,40,0,3,24,13,7,40,1,2,50,2,1,30,2
4027,11/6/2022,Liverpool,Curtis Jones,2000-04-30,"AM,LM",17,3,1,1,1,1,0,3,0,0,NA,0,1,3,0
4028,11/6/2022,Liverpool,Thiago Alcántara,1990-09-22,LM,90,86,5,22,53,11,0,86,1,2,50,1,1,59,1
4029,11/6/2022,Liverpool,Harvey Elliott,2002-09-05,RM,73,60,2,14,32,14,1,60,0,3,0,1,0,42,3
4030,11/6/2022,Liverpool,Jordan Henderson,1990-02-03,RM,17,18,0,1,8,9,0,18,0,0,NA,0,1,16,1
4031,11/6/2022,Liverpool,Fabinho,1993-10-16,DM,90,71,4,22,40,9,0,71,0,0,NA,0,0,44,0
4032,11/6/2022,Liverpool,Andrew Robertson,1993-07-21,LB,90,85,4,22,40,23,0,85,1,2,50,0,1,62,1
4033,11/6/2022,Liverpool,Virgil van Dijk,1991-03-17,CB,90,79,8,40,39,0,0,79,0,0,NA,1,0,61,0
4034,11/6/2022,Liverpool,Ibrahima Konaté,1998-12-17,CB,90,90,14,50,40,0,0,90,0,0,NA,1,0,49,0
4035,11/6/2022,Liverpool,Trent Alexander-Arnold,1998-09-13,RB,90,88,7,31,50,7,1,88,0,0,NA,1,0,59,0
4036,11/6/2022,Liverpool,Alisson,1992-09-04,GK,90,49,34,47,2,0,0,49,0,0,NA,0,0,23,0
4037,11/12/2022,Manchester City,Erling Haaland,2000-04-03,FW,90,21,0,0,10,11,5,21,0,0,NA,0,0,16,4
4038,11/12/2022,Manchester City,Phil Foden,1999-12-17,"LW,LB",90,75,1,7,11,58,14,75,1,4,25,2,0,53,16
4039,11/12/2022,Manchester City,Bernardo Silva,1994-05-15,"RW,DM",90,65,2,10,17,39,6,65,3,5,60,2,1,46,3
4040,11/12/2022,Manchester City,İlkay Gündoğan,1990-10-13,"LM,AM",90,45,0,7,14,25,6,45,0,1,0,2,1,31,6
4041,11/12/2022,Manchester City,Rodri,1996-02-06,"CM,DM",90,113,5,26,41,46,3,113,1,1,100,1,1,75,2
4042,11/12/2022,Manchester City,Kevin De Bruyne,1991-02-19,"RM,RW",90,80,1,3,19,59,5,80,2,4,50,1,1,63,6
4043,11/12/2022,Manchester City,João Cancelo,1993-12-16,LB,85,93,0,10,34,49,5,93,0,1,0,1,0,74,6
4044,11/12/2022,Manchester City,Julián Álvarez,1999-04-27,LW,5,8,1,2,1,6,3,8,0,0,NA,0,0,5,1
4045,11/12/2022,Manchester City,Aymeric Laporte,1993-12-16,CB,90,92,12,30,30,32,3,92,1,1,100,0,0,67,1
4046,11/12/2022,Manchester City,Manuel Akanji,1995-04-01,CB,90,73,6,23,39,11,3,73,0,0,NA,0,1,51,1
4047,11/12/2022,Manchester City,John Stones,1993-12-18,RB,90,81,1,17,33,31,5,81,0,0,NA,0,0,54,2
4048,11/12/2022,Manchester City,Ederson,1993-05-29,GK,90,34,24,34,0,0,0,34,0,0,NA,0,0,15,0
4049,11/12/2022,Brentford,Ivan Toney,1995-07-25,FW,90,52,2,12,15,25,10,52,0,1,0,3,0,31,4
4050,11/12/2022,Brentford,Bryan Mbeumo,1999-05-08,FW,73,23,1,8,3,13,3,23,0,1,0,3,1,9,1
4051,11/12/2022,Brentford,Yoane Wissa,1996-07-01,FW,17,10,1,2,5,5,0,10,2,2,100,0,0,3,1
4052,11/12/2022,Brentford,Mathias Jensen,1995-02-27,CM,90,38,2,13,10,15,1,38,0,1,0,0,0,14,0
4053,11/12/2022,Brentford,Vitaly Janelt,1997-11-11,CM,61,14,5,7,7,0,0,14,0,0,NA,0,0,2,0
4054,11/12/2022,Brentford,Christian Nørgaard,1993-07-13,CM,29,10,3,6,3,1,1,10,0,0,NA,0,0,1,0
4055,11/12/2022,Brentford,Frank Onyeka,1997-02-26,CM,86,26,2,8,12,7,3,26,0,3,0,2,1,14,3
4056,11/12/2022,Brentford,Josh Dasilva,1998-10-09,CM,4,5,0,0,2,4,3,5,1,1,100,1,0,3,1
4057,11/12/2022,Brentford,Rico Henry,1997-03-09,WB,90,29,9,17,7,7,0,29,1,1,100,1,1,11,0
4058,11/12/2022,Brentford,Mads Roerslev,1999-02-09,WB,90,33,4,14,11,8,0,33,0,0,NA,1,0,12,1
4059,11/12/2022,Brentford,Ben Mee,1989-08-08,CB,90,25,10,14,8,3,3,25,0,0,NA,2,0,11,1
4060,11/12/2022,Brentford,Ethan Pinnock,1992-12-20,CB,90,32,19,22,7,3,2,32,0,0,NA,0,1,4,1
4061,11/12/2022,Brentford,Mathias Jørgensen,1989-10-10,CB,90,36,22,30,4,2,0,36,0,0,NA,0,0,8,1
4062,11/12/2022,Brentford,David Raya,1995-07-26,GK,90,48,35,41,7,0,0,48,0,0,NA,0,0,10,0
4063,11/12/2022,Tottenham Hotspur,Harry Kane,1993-04-19,FW,90,36,0,0,18,18,2,36,0,0,NA,0,0,25,8
4064,11/12/2022,Tottenham Hotspur,Richarlison,1996-11-11,LW,68,29,1,4,20,7,3,29,0,2,0,0,0,22,3
4065,11/12/2022,Tottenham Hotspur,Yves Bissouma,1996-06-23,CM,22,21,0,2,17,2,0,21,1,1,100,1,0,17,1
4066,11/12/2022,Tottenham Hotspur,Dejan Kulusevski,1999-10-12,"RW,FW",89,46,0,2,12,34,11,46,5,11,45.5,1,1,32,11
4067,11/12/2022,Tottenham Hotspur,Lucas Moura,1992-05-21,FW,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
4068,11/12/2022,Tottenham Hotspur,Ivan Perišić,1988-05-03,"LM,WB",90,71,2,15,31,25,1,71,1,2,50,0,1,36,6
